period,team,shooter_number,opponent,goalie_number,x,y,shot_chart_url,team1,team2,game_url
1,BEL,11,ISR,20,4.670927886897472,2.1780995095182707,https://www.iihf.com//pdf/700/ihm700901_77a_1_0,ISR,BEL,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6320/1-isr-vs-bel
2,ISR,24,BEL,1,5.374925903549988,0.7595089461143969,https://www.iihf.com//pdf/700/ihm700901_77a_1_0,ISR,BEL,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6320/1-isr-vs-bel
3,BEL,11,ISR,20,5.140259208379023,1.6622472480190216,https://www.iihf.com//pdf/700/ihm700901_77a_1_0,ISR,BEL,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6320/1-isr-vs-bel
3,BEL,23,ISR,20,3.765786988669843,3.4353298149096934,https://www.iihf.com//pdf/700/ihm700901_77a_1_0,ISR,BEL,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6320/1-isr-vs-bel
3,BEL,7,ISR,20,4.872069734042395,1.370139825007337,https://www.iihf.com//pdf/700/ihm700901_77a_1_0,ISR,BEL,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6320/1-isr-vs-bel
3,BEL,21,ISR,20,3.7322631750739905,1.0174326119072608,https://www.iihf.com//pdf/700/ihm700901_77a_1_0,ISR,BEL,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6320/1-isr-vs-bel
2,BEL,11,ISR,20,3.4640742472453128,3.274285827981914,https://www.iihf.com//pdf/700/ihm700901_77a_1_0,ISR,BEL,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6320/1-isr-vs-bel
3,ISR,12,BEL,1,4.805022364375887,2.2425802215512567,https://www.iihf.com//pdf/700/ihm700901_77a_1_0,ISR,BEL,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6320/1-isr-vs-bel
3,ISR,12,BEL,1,3.296455215389008,3.532209493774778,https://www.iihf.com//pdf/700/ihm700901_77a_1_0,ISR,BEL,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6320/1-isr-vs-bel
1,SRB,9,MEX,25,2.7265518704889953,0.5981986902414258,https://www.iihf.com//pdf/700/ihm700902_77a_1_0,SRB,MEX,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6321/2-srb-vs-mex
3,SRB,9,MEX,25,4.939117361234099,1.7911051199530434,https://www.iihf.com//pdf/700/ihm700902_77a_1_0,SRB,MEX,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6321/2-srb-vs-mex
3,SRB,22,MEX,25,0.815700184891466,2.113616896392206,https://www.iihf.com//pdf/700/ihm700902_77a_1_0,SRB,MEX,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6321/2-srb-vs-mex
3,SRB,18,MEX,25,3.56464514152492,3.499863209259987,https://www.iihf.com//pdf/700/ihm700902_77a_1_0,SRB,MEX,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6321/2-srb-vs-mex
3,SRB,13,MEX,25,5.341402089954135,1.791053388182275,https://www.iihf.com//pdf/700/ihm700902_77a_1_0,SRB,MEX,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6321/2-srb-vs-mex
1,MEX,14,SRB,1,4.939117589860931,3.435487637726479,https://www.iihf.com//pdf/700/ihm700902_77a_1_0,SRB,MEX,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6321/2-srb-vs-mex
2,SRB,19,MEX,25,2.894169538933875,0.2757920183846756,https://www.iihf.com//pdf/700/ihm700902_77a_1_0,SRB,MEX,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6321/2-srb-vs-mex
2,CRO,14,NED,1,2.324267141768959,3.3710083218512015,https://www.iihf.com//pdf/700/ihm700903_77a_1_0,CRO,NED,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6322/3-cro-vs-ned
2,CRO,7,NED,1,4.872069734042395,2.4985659356237906,https://www.iihf.com//pdf/700/ihm700903_77a_1_0,CRO,NED,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6322/3-cro-vs-ned
1,CRO,2,NED,1,0.6480807186391867,1.8556922716484348,https://www.iihf.com//pdf/700/ihm700903_77a_1_0,CRO,NED,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6322/3-cro-vs-ned
3,CRO,8,NED,1,4.838546170747148,0.43699418514999744,https://www.iihf.com//pdf/700/ihm700903_77a_1_0,CRO,NED,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6322/3-cro-vs-ned
3,CRO,13,NED,1,5.20730804083102,1.9844963862373595,https://www.iihf.com//pdf/700/ihm700903_77a_1_0,CRO,NED,https://www.iihf.com//en/events/2019/wm20iib/gamecenter/playbyplay/6322/3-cro-vs-ned
