jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url
2,KOSTRINSKY Noam,ISR,True,F,0,0,0,0,0,-4.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
7,LUPO Ofir,ISR,True,F,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
10,SHARON Yonatan,ISR,True,F,0,0,0,0,1,-4.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
16,SEGAL Ori,ISR,True,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
19,TSELIMETSKIY Daniel,ISR,True,D,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
4,ABEND Aner,ISR,True,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
1,REISINGER Yehonatan,ISR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
20,KREINER Daniel,ISR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
4,YAN Ruinan,CHN,False,D,0,2,2,2,5,2.0,0:00,0.0,0:00,1,0:00,1,0:00,3,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
10,ZHENG Mingju,CHN,False,F,3,0,3,0,8,4.0,0:00,0.0,0:00,3,0:00,2,0:00,3,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
18,YAN Juncheng,CHN,False,F,4,2,6,0,7,7.0,0:00,0.0,0:00,2,0:00,3,0:00,2,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
23,FU Erkang,CHN,False,D,0,0,0,0,1,4.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
24,WANG Yulong,CHN,False,D,0,1,1,0,5,5.0,0:00,0.0,0:00,4,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
3,ZHU Qizhang,CHN,False,D,0,0,0,0,1,4.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
5,JIN Zhiao,CHN,False,D,0,0,0,2,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
9,HOU Yuyang,CHN,False,F,1,2,3,0,2,2.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
17,GUO Jianing,CHN,False,F,0,4,4,0,4,4.0,0:00,0.0,0:00,1,0:00,1,0:00,2,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
22,WANG Jing,CHN,False,F,2,1,3,0,5,2.0,0:00,0.0,0:00,2,0:00,2,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
6,LI Zihao,CHN,False,F,0,1,1,0,5,2.0,0:00,0.0,0:00,2,0:00,1,0:00,2,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
