period,team,player_number,shot_type,x,y,team1,team2,game_url,shot_chart_url
1,ISR,22,Shot,45.85411388342709,-42.117136856068726,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,ISR,9,Shot,76.11763787056833,-7.496873664492881,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,18,Miss,-40.01368381433308,35.4691448960029,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,13,Shot,-33.05311542658818,-16.286623189352582,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,6,Miss,-34.6477548852848,-3.2978345159962643,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,23,Shot,-42.24831284849943,16.859383700196148,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,17,Shot,-33.613400925549854,-43.80238044154426,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,14,Goal,-62.796695563777455,-19.45989316987354,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,13,Shot,-72.70123649401708,3.4769370691348698,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,5,Shot,-62.894333057499814,-0.8685092250725575,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,15,Miss,-40.57830749231613,-1.2818175393981477,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,23,Miss,-34.67273642012175,-25.077771417690528,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,17,Miss,-53.063119877647594,-6.027161721521551,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,14,Shot,-81.03627321540174,-11.941987572263159,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
1,CRO,2,Shot,-61.59487195300245,-14.8183042408657,CRO,ISR,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14560/1-cro-vs-isr,https://www.iihf.com//pdf/823/ihm823901_77a_5_0
