jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url,ts_4,tot_4
20,DEMIRTURK Eren,TUR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14576/1-tur-vs-tpe,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14576/1-tur-vs-tpe,,
3,LIU Che-Wei,TPE,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14576/1-tur-vs-tpe,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14576/1-tur-vs-tpe,,
4,SANG Chou-En,TPE,False,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14576/1-tur-vs-tpe,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14576/1-tur-vs-tpe,,
5,YU Chao-Ching,TPE,False,D,0,0,0,0,1,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14576/1-tur-vs-tpe,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14576/1-tur-vs-tpe,,
12,CHANG Ting-Ray,TPE,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14576/1-tur-vs-tpe,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14576/1-tur-vs-tpe,,
18,CHUANG Ho-Yun,TPE,False,F,0,0,0,0,2,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14576/1-tur-vs-tpe,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14576/1-tur-vs-tpe,,
8,LIN Yan-Ting,TPE,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14576/1-tur-vs-tpe,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14576/1-tur-vs-tpe,,
9,WANG Cheng-Lin,TPE,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14576/1-tur-vs-tpe,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14576/1-tur-vs-tpe,,
19,LIN Jui-Yu,TPE,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14576/1-tur-vs-tpe,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14576/1-tur-vs-tpe,,
21,MI Huan-Yu,TPE,False,D,0,0,0,14,2,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/statistics/14576/1-tur-vs-tpe,https://www.iihf.com//en/events/2020/wm20iii/gamecenter/playbyplay/14576/1-tur-vs-tpe,,
