jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url,ts_4,tot_4
6,PERCHEMLIEV Martin,BUL,True,D,0,0,0,0,0,2.0,0:00,0.0,0:00,0,0:00,0.0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/statistics/6569/1-bul-vs-rsa,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/playbyplay/6569/1-bul-vs-rsa,,
17,DIKOV Konstantin,BUL,True,D,1,1,2,0,4,0.0,0:00,0.0,0:00,0,0:00,3.0,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/statistics/6569/1-bul-vs-rsa,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/playbyplay/6569/1-bul-vs-rsa,,
18,ABDI Tareq,BUL,True,F,1,1,2,0,2,0.0,0:00,0.0,0:00,0,0:00,2.0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/statistics/6569/1-bul-vs-rsa,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/playbyplay/6569/1-bul-vs-rsa,,
22,VASILEV Miroslav,BUL,True,F,1,3,4,2,6,2.0,0:00,0.0,0:00,1,0:00,3.0,0:00,2.0,0:00,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/statistics/6569/1-bul-vs-rsa,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/playbyplay/6569/1-bul-vs-rsa,,
24,VACHKOV Kaloyan,BUL,True,D,2,3,5,0,5,1.0,0:00,0.0,0:00,2,0:00,3.0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/statistics/6569/1-bul-vs-rsa,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/playbyplay/6569/1-bul-vs-rsa,,
2,DIMOV Nikolay,BUL,True,D,0,0,0,2,1,2.0,0:00,0.0,0:00,0,0:00,1.0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/statistics/6569/1-bul-vs-rsa,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/playbyplay/6569/1-bul-vs-rsa,,
11,TSITSELKOV Simeon,BUL,True,F,2,0,2,0,6,2.0,0:00,0.0,0:00,1,0:00,4.0,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/statistics/6569/1-bul-vs-rsa,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/playbyplay/6569/1-bul-vs-rsa,,
12,NAKOV Martin,BUL,True,F,1,1,2,0,5,2.0,0:00,0.0,0:00,2,0:00,1.0,0:00,2.0,0:00,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/statistics/6569/1-bul-vs-rsa,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/playbyplay/6569/1-bul-vs-rsa,,
19,STOILOV Aleks,BUL,True,D,0,1,1,2,1,2.0,0:00,0.0,0:00,1,0:00,0.0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/statistics/6569/1-bul-vs-rsa,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/playbyplay/6569/1-bul-vs-rsa,,
21,DZHOROV Angel,BUL,True,F,0,1,1,0,1,1.0,0:00,0.0,0:00,0,0:00,0.0,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/statistics/6569/1-bul-vs-rsa,https://www.iihf.com//en/events/2019/wm20iii/gamecenter/playbyplay/6569/1-bul-vs-rsa,,
