jersey_number,Name,Pos,line_number,team,home,lineups_url,game_url
1.0,SERT Azra,GK,0,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
20.0,AKSU Gul,GK,0,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
3.0,KAMALAK Ece,D,1,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
5.0,ARTIS Hayriye,D,1,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
16.0,KARASUNGUR Beyza,F,1,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
7.0,KOCAK Ayse,D,1,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
18.0,OGUZ Ebrar,F,1,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
2.0,YAVUZ Sena,D,2,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
24.0,TURHAN Pinar,D,2,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
9.0,OZER Sidre,F,2,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
12.0,ONGEN Eylul,F,2,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
4.0,ZOROGLU Seydanur,F,2,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
22.0,DUMAN Betul,F,3,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
11.0,DOGANAY Rana,D,3,TUR,True,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/lineup/14882/1-tur-vs-nzl,https://www.iihf.com//en/events/2020/ww18iib/gamecenter/playbyplay/14882/1-tur-vs-nzl
