jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
1,BODIS Zeljko,SRB,True,GK,40,3,37,92.5,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/statistics/29882/1-srb-vs-rou,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/playbyplay/29882/1-srb-vs-rou
25,ILIC Lazar,SRB,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/statistics/29882/1-srb-vs-rou,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/playbyplay/29882/1-srb-vs-rou
1,OLARU Alex,ROU,False,GK,19,2,17,89.47,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/statistics/29882/1-srb-vs-rou,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/playbyplay/29882/1-srb-vs-rou
20,BIRO Nandor,ROU,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/statistics/29882/1-srb-vs-rou,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/playbyplay/29882/1-srb-vs-rou
1,AGANEZOVS Fjodor,EST,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/statistics/29883/2-est-vs-gbr,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/playbyplay/29883/2-est-vs-gbr
29,VLADIMIROV Georg,EST,True,GK,18,2,16,88.89,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/statistics/29883/2-est-vs-gbr,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/playbyplay/29883/2-est-vs-gbr
1,NORTON Benjamin,GBR,False,GK,39,3,36,92.31,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/statistics/29883/2-est-vs-gbr,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/playbyplay/29883/2-est-vs-gbr
25,OLDALE Alexander,GBR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/statistics/29883/2-est-vs-gbr,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/playbyplay/29883/2-est-vs-gbr
1,CEPOV Daniil,LTU,True,GK,36,5,31,86.11,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/statistics/29884/3-ltu-vs-kor,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/playbyplay/29884/3-ltu-vs-kor
25,MAKAREVICIUS Domas,LTU,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/statistics/29884/3-ltu-vs-kor,https://www.iihf.com//en/events/2022/wm18iia/gamecenter/playbyplay/29884/3-ltu-vs-kor
