jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url
24,GRENIER Raphaelle,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
1,BALDIN Caroline,FRA,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
20,MAMERI Margaux,FRA,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
6,CHOI Yujung,KOR,False,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
8,KIM Selin,KOR,False,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
10,CHOI Jiyeon,KOR,False,F,0,0,0,4,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
15,PARK Chaelin,KOR,False,D,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
16,LEE Eunji,KOR,False,F,0,0,0,0,1,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
7,PARK Ye Eun,KOR,False,D,0,0,0,2,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
12,KIM Heewon,KOR,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
13,LEE Eunji,KOR,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
17,PARK Jongah,KOR,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
21,YOO Seoyoung,KOR,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
9,KANG Nara,KOR,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
19,PARK Jiyoon,KOR,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
22,JUNG Siyun,KOR,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
23,KWAK Seohyung,KOR,False,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
24,LEE Sojung,KOR,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
2,PARK Jiyoung,KOR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
4,SONG Yunha,KOR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
5,KANG Sihyun,KOR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
11,KIM Dowon,KOR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
18,CHOI Sieun,KOR,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
1,LEE Yejin,KOR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
25,JANG Inhye,KOR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29957/1-fra-vs-kor,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29957/1-fra-vs-kor
3,CUPKOVA Nicol,SVK,True,F,0,0,0,0,3,-2.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
6,ISTOCYOVA Lucia,SVK,True,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
13,KUBEKOVA Livia,SVK,True,D,0,0,0,0,2,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
14,MATEJKOVA Julia,SVK,True,F,0,0,0,0,1,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
23,DRABEKOVA Lucia,SVK,True,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
4,BEDNARIK Simone Martina,SVK,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
5,CURMOVA Lenka,SVK,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
7,MASKALOVA Viktoria,SVK,True,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
10,HLINKOVA Janka,SVK,True,F,0,0,0,2,2,0.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
12,HALUSKOVA Lucia,SVK,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
11,LESKOVJANSKA Emilia,SVK,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
15,KOSECKA Romana,SVK,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
16,KORENKOVA Tatiana,SVK,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
19,VYSOKAJOVA Sofia,SVK,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
24,SADECKA Rebeka,SVK,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
2,SULIKOVA Laura,SVK,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/statistics/29958/2-svk-vs-swe,https://www.iihf.com//en/events/2022/ogqp3e/gamecenter/playbyplay/29958/2-svk-vs-swe
