jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url,ts_4,tot_4,ts_5,tot_5
5,JIRICEK David,CZE,True,D,0,0,0,2,3,0.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
16,MORAVEC David,CZE,True,D,0,1,1,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
21,MARCEL Marcel,CZE,True,F,0,0,0,2,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
26,CHMELAR Jaroslav,CZE,True,F,0,0,0,2,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
27,SZTURC Gabriel,CZE,True,F,1,0,1,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
6,PINKAS Matej,CZE,True,D,0,0,0,2,2,1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
11,BRABENEC Jakub,CZE,True,F,0,1,1,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
14,SVOZIL Stanislav,CZE,True,D,0,0,0,2,3,0.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
15,KOS Jakub,CZE,True,F,0,1,1,0,4,0.0,0:00,0.0,0:00,1,0:00,3,0:00,0,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
24,MARHA Simon,CZE,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
9,RYSAVY Martin,CZE,True,F,1,0,1,0,6,0.0,0:00,0.0,0:00,0,0:00,2,0:00,4,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
18,ALTRICHTER Jakub,CZE,True,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
22,SEDIVY Jakub,CZE,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
23,MORAVEC Petr,CZE,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
29,HAMARA Tomas,CZE,True,D,0,1,1,0,6,0.0,0:00,0.0,0:00,3,0:00,0,0:00,3,0:00,https://www.iihf.com//en/events/2021/wm18/gamecenter/statistics/24779/1-cze-vs-ger,https://www.iihf.com//en/events/2021/wm18/gamecenter/playbyplay/24779/1-cze-vs-ger,,,,
