period,team,shooter_number,opponent,goalie_number,x,y,shot_chart_url,team1,team2,game_url
1,SVK,18,CZE,2,4.300626919809786,1.7133084397411324,https://www.iihf.com//pdf/393/ihm393a01_77a_3_0,CZE,SVK,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37412/1-cze-vs-svk
1,SVK,11,CZE,2,4.785399966798099,3.4791641917555762,https://www.iihf.com//pdf/393/ihm393a01_77a_3_0,CZE,SVK,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37412/1-cze-vs-svk
2,CZE,29,SVK,30,0.6088928760435811,0.7153145892931869,https://www.iihf.com//pdf/393/ihm393a01_77a_3_0,CZE,SVK,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37412/1-cze-vs-svk
2,CZE,26,SVK,30,1.130956197405053,0.6385457904036596,https://www.iihf.com//pdf/393/ihm393a01_77a_3_0,CZE,SVK,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37412/1-cze-vs-svk
2,CZE,24,SVK,30,5.121012436156523,0.5619525095330902,https://www.iihf.com//pdf/393/ihm393a01_77a_3_0,CZE,SVK,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37412/1-cze-vs-svk
3,SVK,11,CZE,2,2.7717267102357854,0.753873971640997,https://www.iihf.com//pdf/393/ihm393a01_77a_3_0,CZE,SVK,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37412/1-cze-vs-svk
3,SVK,7,CZE,2,0.7207634392316845,2.900162354167536,https://www.iihf.com//pdf/393/ihm393a01_77a_3_0,CZE,SVK,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37412/1-cze-vs-svk
3,CZE,19,SVK,30,5.08372288394996,0.5617775266300433,https://www.iihf.com//pdf/393/ihm393a01_77a_3_0,CZE,SVK,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37412/1-cze-vs-svk
3,CZE,27,SVK,30,3.4429523223316476,2.442785941862867,https://www.iihf.com//pdf/393/ihm393a01_77a_3_0,CZE,SVK,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37412/1-cze-vs-svk
1,FIN,37,LAT,30,3.442951648952633,0.3313833709519818,https://www.iihf.com//pdf/393/ihm393a02_77a_3_0,LAT,FIN,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37413/2-lat-vs-fin
1,FIN,37,LAT,30,4.56165832055915,2.1738329389529065,https://www.iihf.com//pdf/393/ihm393a02_77a_3_0,LAT,FIN,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37413/2-lat-vs-fin
2,FIN,33,LAT,30,0.5716038394996008,0.36976830551265705,https://www.iihf.com//pdf/393/ihm393a02_77a_3_0,LAT,FIN,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37413/2-lat-vs-fin
2,FIN,22,LAT,30,4.3006304897524625,3.6710856538634835,https://www.iihf.com//pdf/393/ihm393a02_77a_3_0,LAT,FIN,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37413/2-lat-vs-fin
3,FIN,34,LAT,30,0.19870011787021244,2.250601737842434,https://www.iihf.com//pdf/393/ihm393a02_77a_3_0,LAT,FIN,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37413/2-lat-vs-fin
3,FIN,10,LAT,30,0.34786095543147394,1.0223897848512968,https://www.iihf.com//pdf/393/ihm393a02_77a_3_0,LAT,FIN,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37413/2-lat-vs-fin
3,LAT,27,FIN,1,5.232886112589832,3.4407797923108125,https://www.iihf.com//pdf/393/ihm393a02_77a_3_0,LAT,FIN,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37413/2-lat-vs-fin
1,USA,43,GER,30,0.42244150417779025,3.594054648177342,https://www.iihf.com//pdf/393/ihm393b03_77a_3_0,USA,GER,https://www.iihf.com//en/events/2022/wm20/gamecenter/playbyplay/37414/3-usa-vs-ger
