jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,ts_5,tot_5,statistics_url,game_url
6,LO Linus Kim,HKG,True,F,1,1,2,4,1,2.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
9,AU-YEUNG Lennon Lok Lam,HKG,True,F,1,1,2,0,1,3.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
11,WONG Ka Ho,HKG,True,D,1,2,3,0,1,2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
12,KAN Siu Him,HKG,True,F,1,0,1,0,5,2.0,0:00,0.0,0:00,1,0:00,2,0:00,2,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
15,YEUNG Chun Ying,HKG,True,D,0,0,0,0,1,4.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
3,TO Hei Yu,HKG,True,F,0,2,2,0,3,4.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
5,SHAM Alvin Cheuk Him,HKG,True,F,1,2,3,0,2,4.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
19,LAM Chi Kin,HKG,True,D,0,1,1,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
21,LEE Ryan Yuen Chong,HKG,True,D,0,0,0,0,0,7.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
23,TANG Shin Ming Jasper,HKG,True,F,1,2,3,2,5,5.0,0:00,0.0,0:00,0,0:00,3,0:00,2,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
4,CHAU Chi Lok,HKG,True,F,3,0,3,0,5,3.0,0:00,0.0,0:00,2,0:00,0,0:00,3,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
8,WONG Yin Lok Lokel,HKG,True,F,0,1,1,0,1,3.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
17,LAU Chi Lok,HKG,True,F,1,0,1,0,2,1.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
18,FUNG Bun Yu Bernard,HKG,True,D,0,1,1,2,1,2.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
24,MAK Jonas Hanley,HKG,True,D,0,0,0,2,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
7,KAN Chun Keung,HKG,True,D,0,2,2,2,0,3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
10,WONG Jonathan Laurence,HKG,True,F,2,0,2,0,3,2.0,0:00,0.0,0:00,0,0:00,0,0:00,3,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
1,CHEUNG Ching Ho,HKG,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
20,KEUNG Emerson Kwokway,HKG,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
5,ALZIDAN Abdullah,KUW,False,D,0,1,1,0,0,-5.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
9,AL AJMI Ahmad,KUW,False,F,0,0,0,2,3,-2.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
10,AL MARAGI Abdullah,KUW,False,F,0,0,0,0,3,-2.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
11,ALAJMI Mohammad,KUW,False,F,0,0,0,0,3,-3.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
17,ALAWADHI Jasem,KUW,False,D,1,0,1,0,3,-3.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
4,ALMARAQI Mohammad,KUW,False,D,0,0,0,2,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
7,ALMAGHRABI Saleh,KUW,False,D,0,0,0,0,1,-5.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
14,ALAJMI Salem,KUW,False,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
15,AL MARAGHY Abdulaziz,KUW,False,F,0,1,1,0,0,-5.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
23,ALKANDARI Yousef,KUW,False,F,0,0,0,2,0,-4.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
6,ALSARRAF Ali,KUW,False,F,1,0,1,0,2,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
12,ALQATTAN Bader,KUW,False,F,0,1,1,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
13,ALFOUDARI Meshal,KUW,False,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
22,ALAJMI Hamad,KUW,False,F,0,0,0,2,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
24,AL FAQAAN Mohammad,KUW,False,D,0,0,0,2,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
8,ALDEAI Duaij,KUW,False,F,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
19,ALDAEI Abdulrazzaq,KUW,False,F,0,0,0,0,0,-4.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
21,RASHED Fahad,KUW,False,F,0,0,0,0,1,-3.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
1,ALSARRAF Jasem,KUW,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
25,ALSAEGH Ahmad,KUW,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6467/4-hkg-vs-kuw,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6467/4-hkg-vs-kuw
3,DZAMALIJA Muamer,BIH,True,F,1,0,1,2,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
5,OMER Mirza,BIH,True,F,0,2,2,4,5,0.0,0:00,0.0,0:00,2,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
11,MRKVA Haris,BIH,True,F,1,0,1,0,4,0.0,0:00,0.0,0:00,1,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
19,VIDEN Emir,BIH,True,D,0,0,0,0,1,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
23,LONDON Anthony,BIH,True,D,0,0,0,0,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
6,HADZIC Mirza,BIH,True,D,0,0,0,0,0,-5.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
8,HODZIC Mirzet,BIH,True,F,0,0,0,4,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
9,HASOVIC Ermin,BIH,True,F,1,0,1,0,2,-3.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
10,PILAV Admir,BIH,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
18,CATOVIC Tarik,BIH,True,F,0,0,0,2,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
4,ALIC Nermin,BIH,True,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
7,POSAVEC Dubravko,BIH,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
17,KORJENIC Kenan,BIH,True,F,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
21,MUSIC Samir,BIH,True,F,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
24,DINALIC Muhamed,BIH,True,D,0,1,1,0,1,2.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
22,SELMANOVIC Hamza,BIH,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
1,CAPIN Amel,BIH,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
20,PASOVIC Dino,BIH,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
8,ALKAABI Mohamed,UAE,False,F,0,0,0,2,4,-2.0,0:00,0.0,0:00,4,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
16,AL SHAMSI Mohammed,UAE,False,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
18,AL NUAIMI Saeed,UAE,False,F,0,0,0,0,4,-1.0,0:00,0.0,0:00,1,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
21,SAUKO Vitali,UAE,False,D,1,0,1,0,5,0.0,0:00,0.0,0:00,4,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
23,AL MAZROUEI Mubarak,UAE,False,F,0,0,0,0,2,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
5,AL MAHROOQI Khalifa,UAE,False,F,2,1,3,0,5,2.0,0:00,0.0,0:00,0,0:00,3,0:00,2,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
7,AL DHAHERI Juma,UAE,False,F,2,3,5,0,4,4.0,0:00,0.0,0:00,3,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
11,REM Nils,UAE,False,D,0,3,3,0,3,2.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
17,ALAMERI Saif,UAE,False,D,0,0,0,0,2,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
19,ZAINUTDINOV Artur,UAE,False,F,3,2,5,2,8,4.0,0:00,0.0,0:00,3,0:00,4,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
2,AL MEHAIRI Suhail,UAE,False,F,0,0,0,0,3,4.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
3,AL DHAHERI Mohammed,UAE,False,D,0,0,0,0,2,2.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
9,AL SHAMSI Omar,UAE,False,F,0,2,2,2,4,3.0,0:00,0.0,0:00,2,0:00,2,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
12,AL BLOOSHI Faisal,UAE,False,F,0,0,0,0,0,2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
14,AL YAFEAI Salem,UAE,False,F,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
6,ALSUWAIDI Ahmed,UAE,False,D,1,0,1,2,1,2.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
15,KARKOTSKI Artsiom,UAE,False,F,1,1,2,2,3,-1.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
22,AL ZAABI Mohamed,UAE,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
1,AL SUWAIDI Khaled,UAE,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
20,AL DHAHERI Ahmed,UAE,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6469/6-bih-vs-uae,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6469/6-bih-vs-uae
6,LO Linus Kim,HKG,True,F,0,1,1,2,4,1.0,0:00,0.0,0:00,1,0:00,3,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6471/8-hkg-vs-tha,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6471/8-hkg-vs-tha
9,AU-YEUNG Lennon Lok Lam,HKG,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6471/8-hkg-vs-tha,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6471/8-hkg-vs-tha
11,WONG Ka Ho,HKG,True,D,1,1,2,2,5,-1.0,0:00,0.0,0:00,0,0:00,2,0:00,3,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6471/8-hkg-vs-tha,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6471/8-hkg-vs-tha
12,KAN Siu Him,HKG,True,F,1,1,2,0,4,1.0,0:00,0.0,0:00,1,0:00,3,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6471/8-hkg-vs-tha,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6471/8-hkg-vs-tha
15,YEUNG Chun Ying,HKG,True,D,0,0,0,0,1,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/statistics/6471/8-hkg-vs-tha,https://www.iihf.com//en/events/2019/wmiiiq/gamecenter/playbyplay/6471/8-hkg-vs-tha
