period,team,shooter_number,opponent,goalie_number,x,y,shot_chart_url,team1,team2,game_url
1,HUN,22,FRA,49,0.6088925672078787,3.2872421945317574,https://www.iihf.com//pdf/900/ihm900901_77a_4_0,FRA,HUN,https://www.iihf.com//en/events/2022/ogqme/gamecenter/playbyplay/27505/1-fra-vs-hun
1,HUN,27,FRA,49,2.8090189978706412,0.4467987760828871,https://www.iihf.com//pdf/900/ihm900901_77a_4_0,FRA,HUN,https://www.iihf.com//en/events/2022/ogqme/gamecenter/playbyplay/27505/1-fra-vs-hun
2,FRA,4,HUN,29,3.6666930063880754,2.326433548770999,https://www.iihf.com//pdf/900/ihm900901_77a_4_0,FRA,HUN,https://www.iihf.com//en/events/2022/ogqme/gamecenter/playbyplay/27505/1-fra-vs-hun
2,FRA,42,HUN,29,5.7176603673143465,3.709470053308247,https://www.iihf.com//pdf/900/ihm900901_77a_4_0,FRA,HUN,https://www.iihf.com//en/events/2022/ogqme/gamecenter/playbyplay/27505/1-fra-vs-hun
3,FRA,77,HUN,29,2.585275858232737,0.6738687917189741,https://www.iihf.com//pdf/900/ihm900901_77a_4_0,FRA,HUN,https://www.iihf.com//en/events/2022/ogqme/gamecenter/playbyplay/27505/1-fra-vs-hun
3,FRA,9,HUN,29,5.046431887410207,2.020383100183331,https://www.iihf.com//pdf/900/ihm900901_77a_4_0,FRA,HUN,https://www.iihf.com//en/events/2022/ogqme/gamecenter/playbyplay/27505/1-fra-vs-hun
3,HUN,28,FRA,49,4.71082313015704,2.3274582957414403,https://www.iihf.com//pdf/900/ihm900901_77a_4_0,FRA,HUN,https://www.iihf.com//en/events/2022/ogqme/gamecenter/playbyplay/27505/1-fra-vs-hun
1,LAT,18,ITA,1,1.3919891203087569,0.9072365865170052,https://www.iihf.com//pdf/900/ihm900902_77a_3_0,ITA,LAT,https://www.iihf.com//en/events/2022/ogqme/gamecenter/playbyplay/27506/2-ita-vs-lat
1,LAT,72,ITA,1,2.137792786797977,1.905404884752086,https://www.iihf.com//pdf/900/ihm900902_77a_3_0,ITA,LAT,https://www.iihf.com//en/events/2022/ogqme/gamecenter/playbyplay/27506/2-ita-vs-lat
2,LAT,94,ITA,1,3.331080305970416,0.4082399288509886,https://www.iihf.com//pdf/900/ihm900902_77a_3_0,ITA,LAT,https://www.iihf.com//en/events/2022/ogqme/gamecenter/playbyplay/27506/2-ita-vs-lat
