jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
1,MULLER Ivan,RSA,True,GK,38,8,30,78.95,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/statistics/30959/1-rsa-vs-bih,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/playbyplay/30959/1-rsa-vs-bih
20,van der MERWE Ruan,RSA,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/statistics/30959/1-rsa-vs-bih,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/playbyplay/30959/1-rsa-vs-bih
1,AHMETOVSKI Karim,BIH,False,GK,25,3,22,88.0,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/statistics/30959/1-rsa-vs-bih,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/playbyplay/30959/1-rsa-vs-bih
25,SACIC Amor,BIH,False,GK,8,1,7,87.5,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/statistics/30959/1-rsa-vs-bih,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/playbyplay/30959/1-rsa-vs-bih
1,AHMETOVSKI Karim,BIH,True,GK,26,4,22,84.62,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/statistics/30960/2-bih-vs-lux,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/playbyplay/30960/2-bih-vs-lux
25,SACIC Amor,BIH,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/statistics/30960/2-bih-vs-lux,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/playbyplay/30960/2-bih-vs-lux
1,MOLITOR Finn,LUX,False,GK,39,11,28,71.79,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/statistics/30960/2-bih-vs-lux,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/playbyplay/30960/2-bih-vs-lux
25,LORANG Auberi,LUX,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/statistics/30960/2-bih-vs-lux,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/playbyplay/30960/2-bih-vs-lux
1,MULLER Ivan,RSA,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/statistics/30961/3-rsa-vs-lux,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/playbyplay/30961/3-rsa-vs-lux
20,van der MERWE Ruan,RSA,True,GK,35,4,31,88.57,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/statistics/30961/3-rsa-vs-lux,https://www.iihf.com//en/events/2022/wm18iiib/gamecenter/playbyplay/30961/3-rsa-vs-lux
