shot_chart_url,period,team,shooter_number,opponent,goalie_number,x,y,team1,team2,game_url
https://www.iihf.com//pdf/721/ihm721903_77a_3_0,3.0,TPE,4.0,LUX,25.0,1.6903097931396833,3.6315020596611434,TPE,LUX,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6482/3-tpe-vs-lux
https://www.iihf.com//pdf/721/ihm721904_77a_1_0,1.0,HKG,9.0,RSA,1.0,1.5411486956470504,2.6729173556284027,HKG,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6483/4-hkg-vs-rsa
https://www.iihf.com//pdf/721/ihm721904_77a_2_0,2.0,RSA,11.0,HKG,25.0,0.23599039224337062,3.8246232516425382,HKG,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6483/4-hkg-vs-rsa
https://www.iihf.com//pdf/721/ihm721904_77a_2_0,2.0,RSA,14.0,HKG,25.0,1.3919878580857892,2.941782599528884,HKG,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6483/4-hkg-vs-rsa
https://www.iihf.com//pdf/721/ihm721904_77a_2_0,2.0,HKG,24.0,RSA,1.0,0.23598865451157836,0.4467987760828871,HKG,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6483/4-hkg-vs-rsa
https://www.iihf.com//pdf/721/ihm721904_77a_2_0,2.0,HKG,7.0,RSA,1.0,4.524371173808889,3.3607746123887896,HKG,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6483/4-hkg-vs-rsa
https://www.iihf.com//pdf/721/ihm721904_77a_2_0,2.0,HKG,8.0,RSA,1.0,3.703985892999734,3.0183764155153647,HKG,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6483/4-hkg-vs-rsa
https://www.iihf.com//pdf/721/ihm721904_77a_3_0,3.0,HKG,5.0,RSA,1.0,1.4292781324589474,0.673519896144704,HKG,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6483/4-hkg-vs-rsa
https://www.iihf.com//pdf/721/ihm721904_77a_3_0,3.0,HKG,9.0,RSA,1.0,0.8699245367243171,2.6345334912995506,HKG,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6483/4-hkg-vs-rsa
https://www.iihf.com//pdf/721/ihm721904_77a_3_0,3.0,RSA,8.0,HKG,25.0,4.002308191376098,3.402220409963002,HKG,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6483/4-hkg-vs-rsa
https://www.iihf.com//pdf/721/ihm721904_77a_3_0,3.0,RSA,11.0,HKG,25.0,1.5038594623369708,3.2488577950869937,HKG,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6483/4-hkg-vs-rsa
https://www.iihf.com//pdf/721/ihm721904_77a_3_0,3.0,RSA,10.0,HKG,25.0,4.226048875432526,1.5213864425173136,HKG,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6483/4-hkg-vs-rsa
https://www.iihf.com//pdf/721/ihm721905_77a_1_0,1.0,TPE,8.0,HKG,1.0,5.270173013786414,0.7153145892931869,TPE,HKG,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6484/5-tpe-vs-hkg
https://www.iihf.com//pdf/721/ihm721905_77a_1_0,1.0,TPE,12.0,HKG,1.0,4.076885273570836,0.4851831755276512,TPE,HKG,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6484/5-tpe-vs-hkg
https://www.iihf.com//pdf/721/ihm721905_77a_1_0,1.0,TPE,18.0,HKG,1.0,1.5038584212738924,2.711302290189078,TPE,HKG,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6484/5-tpe-vs-hkg
https://www.iihf.com//pdf/721/ihm721905_77a_1_0,1.0,TPE,8.0,HKG,25.0,1.7648903418859996,2.4042265595150565,TPE,HKG,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6484/5-tpe-vs-hkg
https://www.iihf.com//pdf/721/ihm721905_77a_2_0,2.0,TPE,22.0,HKG,25.0,4.449789559488954,3.9013920505320656,TPE,HKG,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6484/5-tpe-vs-hkg
https://www.iihf.com//pdf/721/ihm721905_77a_3_0,3.0,TPE,10.0,HKG,25.0,1.317407569270844,2.6729173556284027,TPE,HKG,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6484/5-tpe-vs-hkg
https://www.iihf.com//pdf/721/ihm721905_77a_3_0,3.0,TPE,18.0,HKG,25.0,1.2055367461513695,2.864839352852221,TPE,HKG,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6484/5-tpe-vs-hkg
https://www.iihf.com//pdf/721/ihm721905_77a_3_0,3.0,TPE,16.0,HKG,25.0,0.9817950999124204,3.4406048094077657,TPE,HKG,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6484/5-tpe-vs-hkg
https://www.iihf.com//pdf/721/ihm721905_77a_3_0,3.0,TPE,10.0,HKG,25.0,3.7412733240751552,2.5193797578493475,TPE,HKG,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6484/5-tpe-vs-hkg
https://www.iihf.com//pdf/721/ihm721905_77a_3_0,3.0,HKG,9.0,TPE,25.0,0.16141119909502263,3.6709112060763482,TPE,HKG,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6484/5-tpe-vs-hkg
https://www.iihf.com//pdf/721/ihm721906_77a_1_0,1.0,LUX,12.0,RSA,1.0,5.121012436156523,2.0973268819759046,LUX,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6485/6-lux-vs-rsa
https://www.iihf.com//pdf/721/ihm721906_77a_1_0,1.0,RSA,8.0,LUX,1.0,3.59211139206814,0.6385457904036596,LUX,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6485/6-lux-vs-rsa
https://www.iihf.com//pdf/721/ihm721906_77a_1_0,1.0,RSA,11.0,LUX,1.0,5.419333910034602,0.4851831755276512,LUX,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6485/6-lux-vs-rsa
https://www.iihf.com//pdf/721/ihm721906_77a_2_0,2.0,RSA,10.0,LUX,1.0,4.56165832055915,2.0587680347440056,LUX,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6485/6-lux-vs-rsa
https://www.iihf.com//pdf/721/ihm721906_77a_2_0,2.0,LUX,12.0,RSA,1.0,4.487078287197232,0.6003363738619423,LUX,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6485/6-lux-vs-rsa
https://www.iihf.com//pdf/721/ihm721906_77a_4_0,4.0,LUX,13.0,RSA,1.0,3.7412733240751552,0.5616903027364759,LUX,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6485/6-lux-vs-rsa
https://www.iihf.com//pdf/721/ihm721906_77a_4_0,4.0,LUX,13.0,RSA,1.0,4.673529143678625,0.6768429659548554,LUX,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6485/6-lux-vs-rsa
https://www.iihf.com//pdf/721/ihm721906_77a_4_0,4.0,LUX,2.0,RSA,1.0,1.6157292443933668,2.78824553686574,LUX,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6485/6-lux-vs-rsa
https://www.iihf.com//pdf/721/ihm721906_77a_4_0,4.0,RSA,11.0,LUX,1.0,4.934563814213468,1.7518672869730314,LUX,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6485/6-lux-vs-rsa
https://www.iihf.com//pdf/721/ihm721906_77a_4_0,4.0,RSA,11.0,LUX,1.0,4.449789559488954,2.2124795451942845,LUX,RSA,https://www.iihf.com//en/events/2019/wm18iiib/gamecenter/playbyplay/6485/6-lux-vs-rsa
