jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
1,INGVORDSEN Louis,DEN,True,GK,37,9,28,75.68,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/statistics/30866/3-den-vs-blr,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr
25,BADEN Thor,DEN,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/statistics/30866/3-den-vs-blr,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr
1,MYTNIK Nikita,BLR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/statistics/30866/3-den-vs-blr,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr
20,KOLOSOV Alexei,BLR,False,GK,19,1,18,94.74,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/statistics/30866/3-den-vs-blr,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr
1,PAVLENKO Maxim,KAZ,True,GK,29,4,25,86.21,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/statistics/30867/4-kaz-vs-nor,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30867/4-kaz-vs-nor
30,AMIRBEKOV Jelal-ad-din,KAZ,True,GK,11,1,10,90.91,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/statistics/30867/4-kaz-vs-nor,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30867/4-kaz-vs-nor
1,STENSRUD Markus,NOR,False,GK,17,2,15,88.24,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/statistics/30867/4-kaz-vs-nor,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30867/4-kaz-vs-nor
20,PLOGAS Fabian,NOR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/statistics/30867/4-kaz-vs-nor,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30867/4-kaz-vs-nor
1,MYTNIK Nikita,BLR,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/statistics/30868/5-blr-vs-hun,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun
20,KOLOSOV Alexei,BLR,True,GK,20,2,18,90.0,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/statistics/30868/5-blr-vs-hun,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun
