jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url,ts_4,tot_4,ts_5,tot_5
3,PENZ Jeremie,FRA,True,D,0,0,0,4,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
4,SCHMITT Charles,FRA,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
12,SARLIN Hugo,FRA,True,F,0,0,0,0,4,-1.0,0:00,0.0,0:00,3,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
15,FABRE Dylan,FRA,True,F,0,1,1,0,3,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
18,DAIR Flavian,FRA,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
5,ONNO Lucien,FRA,True,D,1,1,2,0,2,1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
8,MONY Mathieu,FRA,True,D,0,2,2,0,2,1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
14,BRUCHE Baptiste,FRA,True,F,0,1,1,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
17,PLAGNAT Antonin,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
21,GALLET Jules,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
7,CONVERT Lauric,FRA,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
9,COULAUD Yohan,FRA,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
19,OLIVE Louis,FRA,True,F,0,0,0,0,0,2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/statistics/6240/1-fra-vs-lat,https://www.iihf.com//en/events/2019/wm20ia/gamecenter/playbyplay/6240/1-fra-vs-lat,,,,
