period,team,shooter_number,opponent,goalie_number,x,y,team1,team2,game_url,shot_chart_url
1,KAZ,28,HUN,25,5.158304498269896,1.5597708419620773,HUN,KAZ,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30864/1-hun-vs-kaz,https://www.iihf.com//pdf/40/ihm040901_77a_4_0
1,KAZ,12,HUN,25,4.561659901517167,0.9457959688648159,HUN,KAZ,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30864/1-hun-vs-kaz,https://www.iihf.com//pdf/40/ihm040901_77a_4_0
2,KAZ,29,HUN,25,0.4597317785509485,1.4062332441830225,HUN,KAZ,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30864/1-hun-vs-kaz,https://www.iihf.com//pdf/40/ihm040901_77a_4_0
2,HUN,20,KAZ,1,2.8090189978706412,0.17793406729831762,HUN,KAZ,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30864/1-hun-vs-kaz,https://www.iihf.com//pdf/40/ihm040901_77a_4_0
1,LAT,17,NOR,1,0.5343123272972649,3.747854452753011,NOR,LAT,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30865/2-nor-vs-lat,https://www.iihf.com//pdf/40/ihm040902_77a_3_0
1,LAT,21,NOR,1,5.34475356253273,0.3700305123092713,NOR,LAT,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30865/2-nor-vs-lat,https://www.iihf.com//pdf/40/ihm040902_77a_3_0
1,NOR,14,LAT,30,1.466570734628693,0.6003363738619423,NOR,LAT,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30865/2-nor-vs-lat,https://www.iihf.com//pdf/40/ihm040902_77a_3_0
1,NOR,24,LAT,30,0.3478631554431727,3.7862388521977746,NOR,LAT,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30865/2-nor-vs-lat,https://www.iihf.com//pdf/40/ihm040902_77a_3_0
2,LAT,9,NOR,1,3.0700484096353473,0.4082399288509886,NOR,LAT,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30865/2-nor-vs-lat,https://www.iihf.com//pdf/40/ihm040902_77a_3_0
3,LAT,14,NOR,1,5.232882739413255,0.17810851508545245,NOR,LAT,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30865/2-nor-vs-lat,https://www.iihf.com//pdf/40/ihm040902_77a_3_0
1,BLR,17,DEN,1,0.4224406108597285,0.408414911754035,DEN,BLR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr,https://www.iihf.com//pdf/40/ihm040903_77a_3_0
1,BLR,18,DEN,1,3.0700484096353473,2.289073896296677,DEN,BLR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr,https://www.iihf.com//pdf/40/ihm040903_77a_3_0
2,BLR,16,DEN,1,0.4970220529241066,2.2123050974071496,DEN,BLR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr,https://www.iihf.com//pdf/40/ihm040903_77a_3_0
2,BLR,13,DEN,1,5.232882739413255,2.2122173383976707,DEN,BLR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr,https://www.iihf.com//pdf/40/ihm040903_77a_3_0
2,BLR,11,DEN,1,1.8767609050741028,2.1740956808654324,DEN,BLR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr,https://www.iihf.com//pdf/40/ihm040903_77a_3_0
3,BLR,12,DEN,1,0.16141119909502263,1.4447926265308326,DEN,BLR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr,https://www.iihf.com//pdf/40/ihm040903_77a_3_0
3,BLR,3,DEN,1,3.927726577056162,2.1738329389529065,DEN,BLR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr,https://www.iihf.com//pdf/40/ihm040903_77a_3_0
3,BLR,22,DEN,1,0.3105702688315145,1.4447926265308326,DEN,BLR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30866/3-den-vs-blr,https://www.iihf.com//pdf/40/ihm040903_77a_3_0
2,NOR,10,KAZ,1,5.456624385652204,0.21631793162716972,KAZ,NOR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30867/4-kaz-vs-nor,https://www.iihf.com//pdf/40/ihm040904_77a_3_0
2,NOR,8,KAZ,1,1.4292781324589474,0.2930867305166971,KAZ,NOR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30867/4-kaz-vs-nor,https://www.iihf.com//pdf/40/ihm040904_77a_3_0
2,NOR,14,KAZ,1,4.710819418051783,3.402395392866049,KAZ,NOR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30867/4-kaz-vs-nor,https://www.iihf.com//pdf/40/ihm040904_77a_3_0
2,NOR,12,KAZ,1,5.4939146600253626,0.33164557774859604,KAZ,NOR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30867/4-kaz-vs-nor,https://www.iihf.com//pdf/40/ihm040904_77a_3_0
3,KAZ,9,NOR,1,0.5343123272972649,0.7536995238538622,KAZ,NOR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30867/4-kaz-vs-nor,https://www.iihf.com//pdf/40/ihm040904_77a_3_0
3,KAZ,13,NOR,1,0.5343123272972649,3.517285849287814,KAZ,NOR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30867/4-kaz-vs-nor,https://www.iihf.com//pdf/40/ihm040904_77a_3_0
3,NOR,7,KAZ,30,5.605785866382752,1.787015840501211,KAZ,NOR,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30867/4-kaz-vs-nor,https://www.iihf.com//pdf/40/ihm040904_77a_3_0
1,HUN,20,BLR,20,4.636238869305466,3.4406048094077657,BLR,HUN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun,https://www.iihf.com//pdf/40/ihm040905_77a_3_0
1,BLR,21,HUN,1,4.971852541921746,3.2872421945317574,BLR,HUN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun,https://www.iihf.com//pdf/40/ihm040905_77a_3_0
1,BLR,17,HUN,1,4.748111857865318,0.25487731397498026,BLR,HUN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun,https://www.iihf.com//pdf/40/ihm040905_77a_3_0
1,BLR,13,HUN,1,4.89727092760181,3.4789014498430504,BLR,HUN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun,https://www.iihf.com//pdf/40/ihm040905_77a_3_0
1,BLR,21,HUN,1,0.1986999268033005,1.0609486320831953,BLR,HUN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun,https://www.iihf.com//pdf/40/ihm040905_77a_3_0
1,BLR,19,HUN,1,0.08682958477508651,1.7516928391858961,BLR,HUN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun,https://www.iihf.com//pdf/40/ihm040905_77a_3_0
2,HUN,10,BLR,20,0.38515188315145066,1.1759273826303516,BLR,HUN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun,https://www.iihf.com//pdf/40/ihm040905_77a_3_0
3,BLR,17,HUN,1,5.344756454618047,3.2872421945317574,BLR,HUN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun,https://www.iihf.com//pdf/40/ihm040905_77a_3_0
3,BLR,18,HUN,1,0.49702222517966466,1.8284616380754235,BLR,HUN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun,https://www.iihf.com//pdf/40/ihm040905_77a_3_0
3,BLR,13,HUN,1,0.7953445235560287,0.600074167065328,BLR,HUN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30868/5-blr-vs-hun,https://www.iihf.com//pdf/40/ihm040905_77a_3_0
1,DEN,23,LAT,29,1.7276000675128416,3.3253638520639957,LAT,DEN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30869/6-lat-vs-den,https://www.iihf.com//pdf/40/ihm040906_77a_4_0
1,LAT,15,DEN,1,5.45662679664626,3.747679469849964,LAT,DEN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30869/6-lat-vs-den,https://www.iihf.com//pdf/40/ihm040906_77a_4_0
2,LAT,16,DEN,25,0.08682942471642355,1.2143112469592037,LAT,DEN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30869/6-lat-vs-den,https://www.iihf.com//pdf/40/ihm040906_77a_4_0
2,LAT,17,DEN,25,3.1073391795942094,1.4831770259755968,LAT,DEN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30869/6-lat-vs-den,https://www.iihf.com//pdf/40/ihm040906_77a_4_0
2,DEN,16,LAT,29,0.4597334974713868,2.3274582957414403,LAT,DEN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30869/6-lat-vs-den,https://www.iihf.com//pdf/40/ihm040906_77a_4_0
2,DEN,13,LAT,29,0.7580557958477508,2.3273705367319613,LAT,DEN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30869/6-lat-vs-den,https://www.iihf.com//pdf/40/ihm040906_77a_4_0
2,DEN,24,LAT,29,0.7580557958477508,2.2124795451942845,LAT,DEN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30869/6-lat-vs-den,https://www.iihf.com//pdf/40/ihm040906_77a_4_0
3,LAT,3,DEN,25,2.6971486558424274,3.2102111888456157,LAT,DEN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30869/6-lat-vs-den,https://www.iihf.com//pdf/40/ihm040906_77a_4_0
3,LAT,17,DEN,25,3.2565003659834972,1.2144862298622505,LAT,DEN,https://www.iihf.com//en/events/2022/wm20ia/gamecenter/playbyplay/30869/6-lat-vs-den,https://www.iihf.com//pdf/40/ihm040906_77a_4_0
