jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url
5,GROSSETETE Valentin,FRA,True,F,0,0,0,6,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
8,VILLARD Fiorenzo,FRA,True,D,0,1,1,0,0,3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
9,TOURNIER Ulysse,FRA,True,D,0,1,1,4,1,3.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
11,PERRENOUD Phileas,FRA,True,F,0,1,1,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
24,TAVERNIER Emil,FRA,True,F,1,0,1,0,4,0.0,0:00,0.0,0:00,2,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
3,CHAUVIN Loris,FRA,True,D,0,0,0,0,2,-1.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
7,GUIDOUX Tom,FRA,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
14,NOGARETTO Hugo,FRA,True,F,0,0,0,2,3,0.0,0:00,0.0,0:00,3,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
16,BUSSAT Mateo,FRA,True,F,0,0,0,2,2,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
19,GONCALVES-NIVELAIS Noa,FRA,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
4,EYRE James,FRA,True,D,0,0,0,2,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
6,NICOUD Nathan,FRA,True,D,0,1,1,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
12,BAILLARD Victor,FRA,True,F,2,0,2,0,3,2.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
13,CHAUVEL Raphael,FRA,True,F,1,1,2,0,2,3.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
15,RAVEAUD Hugo,FRA,True,F,0,1,1,0,1,2.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
10,FAURE Leo,FRA,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
17,SERRES Aurelien,FRA,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
18,CHAPUIS Mattis,FRA,True,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
22,SIMOND Charlie,FRA,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
23,SOUBRA Yassine,FRA,True,F,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
20,NECKAR Martin,FRA,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
25,KELLER Antoine,FRA,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/statistics/29865/1-fra-vs-den,https://www.iihf.com//en/events/2022/wm18ia/gamecenter/playbyplay/29865/1-fra-vs-den
