jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,statistics_url,game_url,ts_5,tot_5
15,PROKOPEC Danijela,CRO,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14653/2-nzl-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,,
18,ROGINA Iva,CRO,False,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14653/2-nzl-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,,
21,BELIC Lana,CRO,False,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14653/2-nzl-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,,
1,MLINAREVIC Petra,CRO,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14653/2-nzl-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,,
25,SERTIC Mirna,CRO,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14653/2-nzl-vs-cro,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,,
10,GEIRSDOTTIR Herborg,ISL,True,F,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
11,BJORGVINSDOTTIR Silvia,ISL,True,F,0,1,1,0,4,-1.0,0:00,0.0,0:00,0,0:00,3,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
13,BLONDAL Saga,ISL,True,D,0,1,1,0,3,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
14,KJARTANSDOTTIR Ragnhildur,ISL,True,D,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
23,BJORGVINSDOTTIR Sunna,ISL,True,F,1,0,1,0,4,0.0,0:00,0.0,0:00,0,0:00,3,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
2,HAFSTEINSDOTTIR Alexandra,ISL,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
9,SHANTZ-SMILEY Sarah,ISL,True,F,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
12,SNORRADOTTIR Teresa,ISL,True,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
16,GARDARSDOTTIR Kolbrun,ISL,True,F,0,0,0,4,2,-2.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
19,INGADOTTIR Kristin,ISL,True,F,0,0,0,0,2,-2.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
4,KARVELSDOTTIR Eva,ISL,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
5,ARNADOTTIR Sigrun,ISL,True,F,0,0,0,2,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
6,HJALTESTED Brynhildur,ISL,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
18,LEIFSDOTTIR Berglind,ISL,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
22,VIDARSDOTTIR Gudrun,ISL,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
3,AGUSTSDOTTIR Anna,ISL,True,D,0,0,0,0,1,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
7,BERGSDOTTIR Hilma,ISL,True,F,0,0,0,0,1,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
15,ALEXDOTTIR Elin,ISL,True,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
17,JOHANNESDOTTIR Flosrun,ISL,True,F,0,0,0,0,2,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
21,GUDBJARTSDOTTIR Jonina,ISL,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
20,HALLDORSDOTTIR Karitas,ISL,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
25,HELGUDOTTIR Birta,ISL,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
2,HARVEY Remi,AUS,False,D,0,0,0,0,0,3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
10,GREEN Shona,AUS,False,F,2,0,2,2,3,1.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
12,MOORE Georgia,AUS,False,D,0,1,1,0,1,2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
13,APARICIO Ashlie,AUS,False,F,0,1,1,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
21,TIHEMA Kate,AUS,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
3,REYNOLDS Tess,AUS,False,F,1,0,1,2,2,2.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
9,PADJEN Rylie,AUS,False,D,0,0,0,2,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
11,KENYON Eiland,AUS,False,D,0,1,1,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
15,COCHRANE Stephenie,AUS,False,F,0,0,0,0,4,2.0,0:00,0.0,0:00,1,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
17,GODFREY Sharna,AUS,False,F,0,0,0,0,2,1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
5,FARRIER Natasha,AUS,False,F,0,2,2,0,6,2.0,0:00,0.0,0:00,2,0:00,3,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
18,AYRIS Natalie,AUS,False,D,1,2,3,0,5,2.0,0:00,0.0,0:00,2,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
19,CLARK-CRUMPTON Michelle,AUS,False,F,2,0,2,2,4,1.0,0:00,0.0,0:00,2,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
22,GOONAN Jaimi,AUS,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
4,ROBERTS Dannielle,AUS,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
7,MALCOLM Isla,AUS,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
8,BADAOUI Anna,AUS,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
1,LAST Olivia,AUS,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
25,GIRDLER Tina,AUS,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14654/3-isl-vs-aus,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,,
2,BULJETA Lea,CRO,True,D,0,0,0,0,3,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,2.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
6,SMOLEC Martina,CRO,True,D,0,1,1,0,4,-1.0,0:00,0.0,0:00,3,0:00,0,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
16,CAVKA Tena,CRO,True,D,1,0,1,0,3,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
17,CAVKA Eva,CRO,True,F,0,0,0,0,5,0.0,0:00,0.0,0:00,1,0:00,1,0:00,2,0:00,1.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
22,KADIJEVIC Anja,CRO,True,F,0,0,0,0,8,0.0,0:00,0.0,0:00,3,0:00,2,0:00,3,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
4,VRBANCIC FABIC Marta,CRO,True,D,0,0,0,2,2,-1.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
12,GURKA Vesna,CRO,True,F,0,0,0,2,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
13,ANTIC Ana-Marija,CRO,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
23,SIMIC Nika,CRO,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
24,GORSIC Marta,CRO,True,D,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
5,LONCAREVIC Hana,CRO,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
9,SOJAT Karla,CRO,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
10,MURANIC Sara,CRO,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
14,MATAK Noa,CRO,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
19,RIMAJ Nika,CRO,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
3,PRETULA Lucija,CRO,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
7,MIKSIC Leonarda,CRO,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
15,PROKOPEC Danijela,CRO,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
18,ROGINA Iva,CRO,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
21,BELIC Lana,CRO,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
1,MLINAREVIC Petra,CRO,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
25,SERTIC Mirna,CRO,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
2,CHYZHOVA Tetiana,UKR,False,D,0,0,0,0,9,0.0,0:00,0.0,0:00,1,0:00,3,0:00,3,0:00,2.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
14,TSYMYRENKO Daria,UKR,False,F,0,0,0,0,7,0.0,0:00,0.0,0:00,0,0:00,1,0:00,5,0:00,1.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
15,DOBROVOLSKA Yuliia,UKR,False,F,0,0,0,2,3,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,2.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
23,MAIFELD Anhelina,UKR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
24,SKASHCHUK Vladyslava,UKR,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
9,TSENOVA Viktoriia,UKR,False,F,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
10,KOVTUN Diana,UKR,False,F,1,0,1,0,4,1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,1.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
11,TKACHUK Olena,UKR,False,F,0,0,0,0,10,1.0,0:00,0.0,0:00,4,0:00,2,0:00,4,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
13,KOBCHUK Maryna,UKR,False,D,0,0,0,4,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
18,TKACHENKO Tetyana,UKR,False,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
3,ZABARNA Anna,UKR,False,D,0,0,0,0,3,0.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
5,LES Hanna,UKR,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
7,ALIPOVA Elizabet,UKR,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
12,VANSOVYCH Olena,UKR,False,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
19,ALIPOVA Elen,UKR,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
