period,team,shooter_number,opponent,goalie_number,x,y,team1,team2,game_url,shot_chart_url
1,TUR,24,UKR,1,4.822690241171258,1.5983296891939762,UKR,TUR,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14652/1-ukr-vs-tur,https://www.iihf.com//pdf/853/ihw853901_77a_3_0
1,TUR,9,UKR,1,0.4597317785509485,1.5597708419620773,UKR,TUR,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14652/1-ukr-vs-tur,https://www.iihf.com//pdf/853/ihw853901_77a_3_0
2,UKR,2,TUR,20,0.4224415041777902,3.2872421945317574,UKR,TUR,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14652/1-ukr-vs-tur,https://www.iihf.com//pdf/853/ihw853901_77a_3_0
2,UKR,15,TUR,20,1.690309793139683,3.9396020021896954,UKR,TUR,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14652/1-ukr-vs-tur,https://www.iihf.com//pdf/853/ihw853901_77a_3_0
4,TUR,17,UKR,1,0.6461831504167392,2.2124795451942845,UKR,TUR,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14652/1-ukr-vs-tur,https://www.iihf.com//pdf/853/ihw853901_77a_3_0
1,NZL,15,CRO,1,0.4597317785509485,3.2102989478550947,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
1,NZL,21,CRO,1,3.219210002713683,0.2548773139749802,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
2,NZL,23,CRO,1,0.5343109528879425,3.6324390476221056,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
2,NZL,15,CRO,1,0.1986999268033005,0.600161926074807,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
2,NZL,23,CRO,1,2.809018997870641,0.4081527049574207,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
2,NZL,24,CRO,1,5.5312084109661965,0.408414911754035,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
2,NZL,18,CRO,1,2.771726111258983,0.4466243282957522,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
3,NZL,15,CRO,1,2.6971461614894694,0.2547023310719334,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
3,NZL,6,CRO,1,4.4870782916755765,3.555758007742057,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
3,NZL,21,CRO,25,2.2869539231788427,3.21047339564223,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
3,NZL,6,CRO,25,4.226046371063469,3.325451611073474,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
3,CRO,22,NZL,20,4.71082313015704,2.442785941862867,NZL,CRO,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14653/2-nzl-vs-cro,https://www.iihf.com//pdf/853/ihw853902_77a_3_0
1,AUS,10,ISL,20,4.524368566048735,1.9052304369649509,ISL,AUS,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,https://www.iihf.com//pdf/853/ihw853903_77a_3_0
1,AUS,3,ISL,20,1.317407569270844,3.286979987735143,ISL,AUS,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14654/3-isl-vs-aus,https://www.iihf.com//pdf/853/ihw853903_77a_3_0
