period,team,shooter_number,opponent,goalie_number,x,y,team1,team2,game_url,shot_chart_url
1,CRO,11,ESP,1,5.34475356253273,0.4467987760828871,ESP,CRO,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32415/1-esp-vs-cro,https://www.iihf.com//pdf/68/ihm068901_77a_3_0
2,CRO,8,ESP,1,3.1446300239552833,0.3314711299614608,ESP,CRO,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32415/1-esp-vs-cro,https://www.iihf.com//pdf/68/ihm068901_77a_3_0
2,CRO,22,ESP,1,4.822693472185255,1.2144862298622505,ESP,CRO,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32415/1-esp-vs-cro,https://www.iihf.com//pdf/68/ihm068901_77a_3_0
3,CRO,8,ESP,1,1.8394708906323158,0.2547023310719334,ESP,CRO,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32415/1-esp-vs-cro,https://www.iihf.com//pdf/68/ihm068901_77a_3_0
3,CRO,15,ESP,1,0.4970220529241066,3.4406048094077657,ESP,CRO,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32415/1-esp-vs-cro,https://www.iihf.com//pdf/68/ihm068901_77a_3_0
1,NED,18,BUL,25,1.0190853742855785,0.7536995238538622,NED,BUL,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32416/2-ned-vs-bul,https://www.iihf.com//pdf/68/ihm068902_77a_3_0
1,NED,12,BUL,25,0.907214551166104,3.709470053308247,NED,BUL,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32416/2-ned-vs-bul,https://www.iihf.com//pdf/68/ihm068902_77a_3_0
1,NED,18,BUL,25,0.6088928760435811,3.747679469849964,NED,BUL,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32416/2-ned-vs-bul,https://www.iihf.com//pdf/68/ihm068902_77a_3_0
1,BUL,17,NED,25,1.056378094224115,2.8266299363105043,NED,BUL,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32416/2-ned-vs-bul,https://www.iihf.com//pdf/68/ihm068902_77a_3_0
2,NED,14,BUL,25,5.419333910034602,2.0589424825311413,NED,BUL,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32416/2-ned-vs-bul,https://www.iihf.com//pdf/68/ihm068902_77a_3_0
2,NED,21,BUL,25,0.5716038394996008,0.33164557774859604,NED,BUL,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32416/2-ned-vs-bul,https://www.iihf.com//pdf/68/ihm068902_77a_3_0
2,NED,18,BUL,25,3.0327596819270695,0.29308619540078595,NED,BUL,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32416/2-ned-vs-bul,https://www.iihf.com//pdf/68/ihm068902_77a_3_0
3,NED,19,BUL,1,4.97185133866389,0.5233931271852796,NED,BUL,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32416/2-ned-vs-bul,https://www.iihf.com//pdf/68/ihm068902_77a_3_0
3,NED,19,BUL,1,0.5343123272972649,3.7860644044106393,NED,BUL,https://www.iihf.com//en/events/2022/wm18iib/gamecenter/playbyplay/32416/2-ned-vs-bul,https://www.iihf.com//pdf/68/ihm068902_77a_3_0
