jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
1,JIANG Han,CHN,True,GK,37,2,35,94.59,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6514/1-chn-vs-fra,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6514/1-chn-vs-fra
20,HAN Yiyang,CHN,True,GK,15,5,10,66.67,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6514/1-chn-vs-fra,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6514/1-chn-vs-fra
20,ROGER Sabrina,FRA,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6514/1-chn-vs-fra,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6514/1-chn-vs-fra
25,CROUSY THEODE Justine,FRA,False,GK,6,0,6,100.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6514/1-chn-vs-fra,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6514/1-chn-vs-fra
1,GABRIELE Eline,NED,True,GK,68,4,64,94.12,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6515/2-ned-vs-nor,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6515/2-ned-vs-nor
20,FONDSE Emma,NED,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6515/2-ned-vs-nor,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6515/2-ned-vs-nor
1,ISDAHL Mia,NOR,False,GK,5,0,5,100.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6515/2-ned-vs-nor,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6515/2-ned-vs-nor
20,EKLE Kaja,NOR,False,GK,2,0,2,100.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6515/2-ned-vs-nor,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6515/2-ned-vs-nor
1,McGINLAY Amelia,GBR,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6516/3-gbr-vs-pol,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6516/3-gbr-vs-pol
25,HOWARD Ella,GBR,True,GK,28,2,26,92.86,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6516/3-gbr-vs-pol,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6516/3-gbr-vs-pol
1,GRZYBOWSKA Helena,POL,False,GK,24,1,23,95.83,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6516/3-gbr-vs-pol,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6516/3-gbr-vs-pol
20,HARANCZYK Natalia,POL,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6516/3-gbr-vs-pol,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6516/3-gbr-vs-pol
1,ISDAHL Mia,NOR,True,GK,11,0,11,100.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6517/4-nor-vs-chn,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6517/4-nor-vs-chn
20,EKLE Kaja,NOR,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6517/4-nor-vs-chn,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6517/4-nor-vs-chn
1,JIANG Han,CHN,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6517/4-nor-vs-chn,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6517/4-nor-vs-chn
20,HAN Yiyang,CHN,False,GK,58,3,55,94.83,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6517/4-nor-vs-chn,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6517/4-nor-vs-chn
1,GRZYBOWSKA Helena,POL,True,GK,26,2,24,92.31,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6518/5-pol-vs-ned,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6518/5-pol-vs-ned
20,HARANCZYK Natalia,POL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6518/5-pol-vs-ned,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6518/5-pol-vs-ned
1,GABRIELE Eline,NED,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6518/5-pol-vs-ned,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6518/5-pol-vs-ned
20,FONDSE Emma,NED,False,GK,21,3,18,85.71,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6518/5-pol-vs-ned,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6518/5-pol-vs-ned
20,ROGER Sabrina,FRA,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6519/6-fra-vs-gbr,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6519/6-fra-vs-gbr
25,CROUSY THEODE Justine,FRA,True,GK,10,0,10,100.0,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/statistics/6519/6-fra-vs-gbr,https://www.iihf.com//en/events/2019/ww18ib/gamecenter/playbyplay/6519/6-fra-vs-gbr
