jersey_number,Name,Pos,line_number,team,home,lineups_url,game_url
20.0,van ORSHAEGEN Nina,GK,0,BEL,True,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/lineup/32466/1-bel-vs-ltu,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/playbyplay/32466/1-bel-vs-ltu
1.0,SWINNEN Charlotte,GK,0,BEL,True,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/lineup/32466/1-bel-vs-ltu,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/playbyplay/32466/1-bel-vs-ltu
18.0,van CALSTER Chinouk,D,1,BEL,True,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/lineup/32466/1-bel-vs-ltu,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/playbyplay/32466/1-bel-vs-ltu
11.0,LEYEN Eline,D,1,BEL,True,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/lineup/32466/1-bel-vs-ltu,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/playbyplay/32466/1-bel-vs-ltu
9.0,STEENO Anke,F,1,BEL,True,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/lineup/32466/1-bel-vs-ltu,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/playbyplay/32466/1-bel-vs-ltu
6.0,de GUCHTENAERE Lotte,F,1,BEL,True,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/lineup/32466/1-bel-vs-ltu,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/playbyplay/32466/1-bel-vs-ltu
19.0,BOSMANS Femke,F,1,BEL,True,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/lineup/32466/1-bel-vs-ltu,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/playbyplay/32466/1-bel-vs-ltu
21.0,HOREMANS Petra,D,2,BEL,True,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/lineup/32466/1-bel-vs-ltu,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/playbyplay/32466/1-bel-vs-ltu
12.0,WILLEMOT Roosje,D,2,BEL,True,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/lineup/32466/1-bel-vs-ltu,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/playbyplay/32466/1-bel-vs-ltu
17.0,PAULISSEN louise,F,2,BEL,True,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/lineup/32466/1-bel-vs-ltu,https://www.iihf.com//en/events/2022/wwiiia/gamecenter/playbyplay/32466/1-bel-vs-ltu
