jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
35,BUYSSE Henri Corentin,FRA,True,GK,27,3,24,88.89,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
37,YLONEN Sebastian,FRA,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
24,RYBAR Patrik,SVK,False,GK,18,2,16,88.89,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
30,TOMEK Matej,SVK,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
31,MANN Strauss,USA,True,GK,25,1,24,96.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27201/2-usa-vs-lat,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27201/2-usa-vs-lat
32,GILLIES Jon,USA,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27201/2-usa-vs-lat,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27201/2-usa-vs-lat
31,SILOVS Arturs,LAT,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27201/2-usa-vs-lat,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27201/2-usa-vs-lat
80,MERZLIKINS Elvis,LAT,False,GK,30,4,26,86.67,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27201/2-usa-vs-lat,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27201/2-usa-vs-lat
30,GRUBAUER Philipp,GER,True,GK,27,5,22,81.48,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27202/3-ger-vs-can,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27202/3-ger-vs-can
35,NIEDERBERGER Mathias,GER,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27202/3-ger-vs-can,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27202/3-ger-vs-can
36,THOMPSON Logan,CAN,False,GK,21,3,18,85.71,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27202/3-ger-vs-can,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27202/3-ger-vs-can
60,DRIEDGER Chris,CAN,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27202/3-ger-vs-can,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27202/3-ger-vs-can
29,SATERI Harri,FIN,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27203/4-fin-vs-nor,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27203/4-fin-vs-nor
45,OLKINUORA Jussi,FIN,True,GK,20,0,20,100.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27203/4-fin-vs-nor,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27203/4-fin-vs-nor
31,ARNTZEN Jonas,NOR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27203/4-fin-vs-nor,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27203/4-fin-vs-nor
33,HAUKELAND Henrik,NOR,False,GK,32,5,27,84.38,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27203/4-fin-vs-nor,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27203/4-fin-vs-nor
1,DICHOW Frederik,DEN,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27204/5-den-vs-kaz,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27204/5-den-vs-kaz
32,DAHM Sebastian,DEN,True,GK,26,1,25,96.15,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27204/5-den-vs-kaz,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27204/5-den-vs-kaz
30,RUMYANTSEV Ilya,KAZ,False,GK,19,4,15,78.95,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27204/5-den-vs-kaz,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27204/5-den-vs-kaz
43,SHUTOV Andrei,KAZ,False,GK,18,5,13,72.22,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27204/5-den-vs-kaz,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27204/5-den-vs-kaz
45,HELLBERG Magnus,SWE,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27205/6-swe-vs-aut,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27205/6-swe-vs-aut
63,HOGBERG Marcus,SWE,True,GK,20,1,19,95.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27205/6-swe-vs-aut,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27205/6-swe-vs-aut
29,STARKBAUM Bernhard,AUT,False,GK,29,3,26,89.66,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27205/6-swe-vs-aut,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27205/6-swe-vs-aut
30,KICKERT David,AUT,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27205/6-swe-vs-aut,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27205/6-swe-vs-aut
20,BERRA Reto,SUI,True,GK,14,2,12,85.71,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27206/7-sui-vs-ita,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27206/7-sui-vs-ita
63,GENONI Leonardo,SUI,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27206/7-sui-vs-ita,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27206/7-sui-vs-ita
1,BERNARD Andreas,ITA,False,GK,47,5,42,89.36,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27206/7-sui-vs-ita,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27206/7-sui-vs-ita
32,FAZIO Justin,ITA,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27206/7-sui-vs-ita,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27206/7-sui-vs-ita
2,DOSTAL Lukas,CZE,True,GK,18,1,17,94.44,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27207/8-cze-vs-gbr,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27207/8-cze-vs-gbr
94,LANGHAMER Marek,CZE,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27207/8-cze-vs-gbr,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27207/8-cze-vs-gbr
1,WHISTLE Jackson,GBR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27207/8-cze-vs-gbr,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27207/8-cze-vs-gbr
33,BOWNS Ben,GBR,False,GK,34,5,29,85.29,https://www.iihf.com//en/events/2022/wm/gamecenter/statistics/27207/8-cze-vs-gbr,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27207/8-cze-vs-gbr
