period,team,shooter_number,opponent,goalie_number,x,y,team1,team2,game_url,shot_chart_url
1,ROC,71,CZE,30,0.4970220529241066,3.402395392866049,ROC,CZE,https://www.iihf.com//en/events/2021/wm/gamecenter/playbyplay/24344/1-roc-vs-cze,https://www.iihf.com//pdf/748/ihm748a01_77a_4_0
1,CZE,19,ROC,31,1.653018532073463,2.097151899072858,ROC,CZE,https://www.iihf.com//en/events/2021/wm/gamecenter/playbyplay/24344/1-roc-vs-cze,https://www.iihf.com//pdf/748/ihm748a01_77a_4_0
2,CZE,13,ROC,31,3.0327586308478924,1.0606864252865815,ROC,CZE,https://www.iihf.com//en/events/2021/wm/gamecenter/playbyplay/24344/1-roc-vs-cze,https://www.iihf.com//pdf/748/ihm748a01_77a_4_0
2,ROC,57,CZE,30,3.3310819803034333,1.6333032598191095,ROC,CZE,https://www.iihf.com//en/events/2021/wm/gamecenter/playbyplay/24344/1-roc-vs-cze,https://www.iihf.com//pdf/748/ihm748a01_77a_4_0
3,ROC,94,CZE,30,0.049539150343265365,1.7900767035147482,ROC,CZE,https://www.iihf.com//en/events/2021/wm/gamecenter/playbyplay/24344/1-roc-vs-cze,https://www.iihf.com//pdf/748/ihm748a01_77a_4_0
3,ROC,25,CZE,30,5.419334111279046,3.709295605521112,ROC,CZE,https://www.iihf.com//en/events/2021/wm/gamecenter/playbyplay/24344/1-roc-vs-cze,https://www.iihf.com//pdf/748/ihm748a01_77a_4_0
3,CZE,18,ROC,31,0.6461812949161565,1.0991585837408242,ROC,CZE,https://www.iihf.com//en/events/2021/wm/gamecenter/playbyplay/24344/1-roc-vs-cze,https://www.iihf.com//pdf/748/ihm748a01_77a_4_0
1,GER,34,ITA,32,1.9513414538204192,3.517285849287814,GER,ITA,https://www.iihf.com//en/events/2021/wm/gamecenter/playbyplay/24345/2-ger-vs-ita,https://www.iihf.com//pdf/748/ihm748b02_77a_3_0
1,GER,91,ITA,32,5.382043836905888,1.8284616380754235,GER,ITA,https://www.iihf.com//en/events/2021/wm/gamecenter/playbyplay/24345/2-ger-vs-ita,https://www.iihf.com//pdf/748/ihm748b02_77a_3_0
1,ITA,92,GER,90,0.7953445235560287,2.1739206979623855,GER,ITA,https://www.iihf.com//en/events/2021/wm/gamecenter/playbyplay/24345/2-ger-vs-ita,https://www.iihf.com//pdf/748/ihm748b02_77a_3_0
