jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
30,LANKINEN Kevin,FIN,True,GK,21,1,20,95.24,https://www.iihf.com//en/events/2019/wm/gamecenter/statistics/4177/1-fin-vs-can,https://www.iihf.com//en/events/2019/wm/gamecenter/playbyplay/4177/1-fin-vs-can
35,VEHVILAINEN Veini,FIN,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm/gamecenter/statistics/4177/1-fin-vs-can,https://www.iihf.com//en/events/2019/wm/gamecenter/playbyplay/4177/1-fin-vs-can
30,MURRAY Matt,CAN,False,GK,26,2,24,92.31,https://www.iihf.com//en/events/2019/wm/gamecenter/statistics/4177/1-fin-vs-can,https://www.iihf.com//en/events/2019/wm/gamecenter/playbyplay/4177/1-fin-vs-can
31,HART Carter,CAN,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm/gamecenter/statistics/4177/1-fin-vs-can,https://www.iihf.com//en/events/2019/wm/gamecenter/playbyplay/4177/1-fin-vs-can
40,GEORGIEV Alexander,RUS,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm/gamecenter/statistics/4178/2-rus-vs-nor,https://www.iihf.com//en/events/2019/wm/gamecenter/playbyplay/4178/2-rus-vs-nor
88,VASILEVSKI Andrei,RUS,True,GK,27,2,25,92.59,https://www.iihf.com//en/events/2019/wm/gamecenter/statistics/4178/2-rus-vs-nor,https://www.iihf.com//en/events/2019/wm/gamecenter/playbyplay/4178/2-rus-vs-nor
33,HAUKELAND Henrik,NOR,False,GK,27,5,22,81.48,https://www.iihf.com//en/events/2019/wm/gamecenter/statistics/4178/2-rus-vs-nor,https://www.iihf.com//en/events/2019/wm/gamecenter/playbyplay/4178/2-rus-vs-nor
38,HOLM Henrik,NOR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm/gamecenter/statistics/4178/2-rus-vs-nor,https://www.iihf.com//en/events/2019/wm/gamecenter/playbyplay/4178/2-rus-vs-nor
30,DEMKO Thatcher,USA,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm/gamecenter/statistics/4179/3-usa-vs-svk,https://www.iihf.com//en/events/2019/wm/gamecenter/playbyplay/4179/3-usa-vs-svk
35,SCHNEIDER Cory,USA,True,GK,36,4,32,88.89,https://www.iihf.com//en/events/2019/wm/gamecenter/statistics/4179/3-usa-vs-svk,https://www.iihf.com//en/events/2019/wm/gamecenter/playbyplay/4179/3-usa-vs-svk
