period,team,shooter_number,opponent,goalie_number,x,y,team1,team2,game_url,shot_chart_url
1,SVK,87,FRA,35,4.859980515544416,0.2163179316271697,FRA,SVK,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk,https://www.iihf.com//pdf/749/ihm749a01_77a_3_0
2,FRA,81,SVK,24,0.907214551166104,2.365842160070293,FRA,SVK,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk,https://www.iihf.com//pdf/749/ihm749a01_77a_3_0
2,FRA,72,SVK,24,0.6834734247898975,0.2932617134197439,FRA,SVK,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk,https://www.iihf.com//pdf/749/ihm749a01_77a_3_0
2,SVK,90,FRA,35,4.076885646792654,2.135536298517622,FRA,SVK,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk,https://www.iihf.com//pdf/749/ihm749a01_77a_3_0
2,SVK,49,FRA,35,4.971852541921746,3.4406048094077657,FRA,SVK,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk,https://www.iihf.com//pdf/749/ihm749a01_77a_3_0
3,SVK,87,FRA,-1,1.5038584212738924,3.2486828121839477,FRA,SVK,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk,https://www.iihf.com//pdf/749/ihm749a01_77a_3_0
1,USA,11,LAT,80,4.859980515544416,0.2164929145302165,USA,LAT,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27201/2-usa-vs-lat,https://www.iihf.com//pdf/749/ihm749b02_77a_4_1
1,USA,4,LAT,80,2.920887807728418,0.4455995813253111,USA,LAT,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27201/2-usa-vs-lat,https://www.iihf.com//pdf/749/ihm749b02_77a_4_1
1,USA,34,LAT,80,0.8699245367243171,0.3313833709519818,USA,LAT,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27201/2-usa-vs-lat,https://www.iihf.com//pdf/749/ihm749b02_77a_4_1
2,USA,24,of,-1,0.1986999268033005,3.671085653863484,USA,LAT,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27201/2-usa-vs-lat,https://www.iihf.com//pdf/749/ihm749b02_77a_4_1
3,LAT,25,USA,31,4.263337603140804,0.2930867305166971,USA,LAT,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27201/2-usa-vs-lat,https://www.iihf.com//pdf/749/ihm749b02_77a_4_1
1,CAN,34,GER,30,5.232882739413255,3.4405175855141983,GER,CAN,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27202/3-ger-vs-can,https://www.iihf.com//pdf/749/ihm749a03_77a_3_0
1,CAN,80,GER,30,0.27328066661652883,3.05676135007604,GER,CAN,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27202/3-ger-vs-can,https://www.iihf.com//pdf/749/ihm749a03_77a_3_0
2,GER,65,CAN,36,5.232882739413255,3.6709106709604367,GER,CAN,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27202/3-ger-vs-can,https://www.iihf.com//pdf/749/ihm749a03_77a_3_0
2,CAN,80,GER,30,3.6666930063880754,0.9072365865170053,GER,CAN,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27202/3-ger-vs-can,https://www.iihf.com//pdf/749/ihm749a03_77a_3_0
2,CAN,93,GER,30,5.121015770561618,2.1354490746240544,GER,CAN,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27202/3-ger-vs-can,https://www.iihf.com//pdf/749/ihm749a03_77a_3_0
2,CAN,73,GER,30,5.605785866382752,3.3253638520639957,GER,CAN,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27202/3-ger-vs-can,https://www.iihf.com//pdf/749/ihm749a03_77a_3_0
