jersey_number,Name,Pos,line_number,team,home,lineups_url,game_url
35.0,BUYSSE Henri Corentin,GK,0,FRA,True,https://www.iihf.com//en/events/2022/wm/gamecenter/lineup/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
37.0,YLONEN Sebastian,GK,0,FRA,True,https://www.iihf.com//en/events/2022/wm/gamecenter/lineup/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
18.0,AUVITU Yohann,D,1,FRA,True,https://www.iihf.com//en/events/2022/wm/gamecenter/lineup/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
8.0,GALLET Hugo,D,1,FRA,True,https://www.iihf.com//en/events/2022/wm/gamecenter/lineup/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
94.0,BOZON Tim,F,1,FRA,True,https://www.iihf.com//en/events/2022/wm/gamecenter/lineup/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
42.0,TEXIER Alexandre,F,1,FRA,True,https://www.iihf.com//en/events/2022/wm/gamecenter/lineup/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
9.0,FLEURY Damien,F,1,FRA,True,https://www.iihf.com//en/events/2022/wm/gamecenter/lineup/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
62.0,CHAKIACHVILI Florian,D,2,FRA,True,https://www.iihf.com//en/events/2022/wm/gamecenter/lineup/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
26.0,BAULT Romain,D,2,FRA,True,https://www.iihf.com//en/events/2022/wm/gamecenter/lineup/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
72.0,PERRET Jordann,F,2,FRA,True,https://www.iihf.com//en/events/2022/wm/gamecenter/lineup/27200/1-fra-vs-svk,https://www.iihf.com//en/events/2022/wm/gamecenter/playbyplay/27200/1-fra-vs-svk
