jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
1,TICHON Nir,ISR,True,GK,32,3,29,90.62,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6224/1-isr-vs-isl,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6224/1-isr-vs-isl
20,REISINGER Yehonatan,ISR,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6224/1-isr-vs-isl,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6224/1-isr-vs-isl
1,HEDSTROM Dennis,ISL,False,GK,38,4,34,89.47,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6224/1-isr-vs-isl,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6224/1-isr-vs-isl
20,SIGURBERGSSON Snorri,ISL,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6224/1-isr-vs-isl,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6224/1-isr-vs-isl
1,AMBROLAVA Kakha,GEO,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6225/2-geo-vs-prk,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6225/2-geo-vs-prk
20,ILYENKO Andrey,GEO,True,GK,40,9,31,77.5,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6225/2-geo-vs-prk,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6225/2-geo-vs-prk
1,JO Kwang Su,PRK,False,GK,19,1,18,94.74,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6225/2-geo-vs-prk,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6225/2-geo-vs-prk
20,PAK Il,PRK,False,GK,21,3,18,85.71,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6225/2-geo-vs-prk,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6225/2-geo-vs-prk
1,PARRY Richard,NZL,True,GK,6,1,5,83.33,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6226/3-nzl-vs-mex,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6226/3-nzl-vs-mex
25,MITALAS Vincent,NZL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6226/3-nzl-vs-mex,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6226/3-nzl-vs-mex
1,de la GARMA Andres,MEX,False,GK,18,4,14,77.78,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6226/3-nzl-vs-mex,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6226/3-nzl-vs-mex
25,de la VEGA Sebastian,MEX,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6226/3-nzl-vs-mex,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6226/3-nzl-vs-mex
1,HEDSTROM Dennis,ISL,True,GK,15,0,15,100.0,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6227/4-isl-vs-prk,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6227/4-isl-vs-prk
20,SIGURBERGSSON Snorri,ISL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6227/4-isl-vs-prk,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6227/4-isl-vs-prk
1,JO Kwang Su,PRK,False,GK,38,4,34,89.47,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6227/4-isl-vs-prk,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6227/4-isl-vs-prk
20,PAK Il,PRK,False,GK,20,4,16,80.0,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6227/4-isl-vs-prk,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6227/4-isl-vs-prk
1,PARRY Richard,NZL,True,GK,34,4,30,88.24,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6228/5-nzl-vs-isr,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6228/5-nzl-vs-isr
25,MITALAS Vincent,NZL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6228/5-nzl-vs-isr,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6228/5-nzl-vs-isr
1,TICHON Nir,ISR,False,GK,31,3,28,90.32,https://www.iihf.com//en/events/2019/wmiib/gamecenter/statistics/6228/5-nzl-vs-isr,https://www.iihf.com//en/events/2019/wmiib/gamecenter/playbyplay/6228/5-nzl-vs-isr
