jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
13,SCHRODER Ivonne,GER,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww/gamecenter/statistics/5929/1-ger-vs-swe,https://www.iihf.com//en/events/2019/ww/gamecenter/playbyplay/5929/1-ger-vs-swe
30,HARSS Jennifer,GER,True,GK,41,1,40,97.56,https://www.iihf.com//en/events/2019/ww/gamecenter/statistics/5929/1-ger-vs-swe,https://www.iihf.com//en/events/2019/ww/gamecenter/playbyplay/5929/1-ger-vs-swe
1,GRAHN Sara,SWE,False,GK,14,1,13,92.86,https://www.iihf.com//en/events/2019/ww/gamecenter/statistics/5929/1-ger-vs-swe,https://www.iihf.com//en/events/2019/ww/gamecenter/playbyplay/5929/1-ger-vs-swe
35,SELANDER Lovisa,SWE,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww/gamecenter/statistics/5929/1-ger-vs-swe,https://www.iihf.com//en/events/2019/ww/gamecenter/playbyplay/5929/1-ger-vs-swe
1,ALDER Janine,SUI,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww/gamecenter/statistics/5930/2-sui-vs-can,https://www.iihf.com//en/events/2019/ww/gamecenter/playbyplay/5930/2-sui-vs-can
20,BRANDLI Andrea,SUI,True,GK,53,6,47,88.68,https://www.iihf.com//en/events/2019/ww/gamecenter/statistics/5930/2-sui-vs-can,https://www.iihf.com//en/events/2019/ww/gamecenter/playbyplay/5930/2-sui-vs-can
1,SZABADOS Shannon,CAN,False,GK,6,0,6,100.0,https://www.iihf.com//en/events/2019/ww/gamecenter/statistics/5930/2-sui-vs-can,https://www.iihf.com//en/events/2019/ww/gamecenter/playbyplay/5930/2-sui-vs-can
31,LACASSE Genevieve,CAN,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww/gamecenter/statistics/5930/2-sui-vs-can,https://www.iihf.com//en/events/2019/ww/gamecenter/playbyplay/5930/2-sui-vs-can
1,BALDIN Caroline,FRA,True,GK,38,3,35,92.11,https://www.iihf.com//en/events/2019/ww/gamecenter/statistics/5931/3-fra-vs-jpn,https://www.iihf.com//en/events/2019/ww/gamecenter/playbyplay/5931/3-fra-vs-jpn
25,LAMBERT Caroline,FRA,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww/gamecenter/statistics/5931/3-fra-vs-jpn,https://www.iihf.com//en/events/2019/ww/gamecenter/playbyplay/5931/3-fra-vs-jpn
