jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
1,FADANI Davide,ITA,True,GK,34,3,31,91.18,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6400/1-ita-vs-jpn,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6400/1-ita-vs-jpn
20,RIGONI Rudy,ITA,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6400/1-ita-vs-jpn,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6400/1-ita-vs-jpn
1,SATO Eiki,JPN,False,GK,31,2,29,93.55,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6400/1-ita-vs-jpn,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6400/1-ita-vs-jpn
20,NAKAMURA Toshiki,JPN,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6400/1-ita-vs-jpn,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6400/1-ita-vs-jpn
1,KERLIN William,GBR,True,GK,17,3,14,82.35,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6401/2-gbr-vs-slo,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6401/2-gbr-vs-slo
20,BRINE Lucas,GBR,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6401/2-gbr-vs-slo,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6401/2-gbr-vs-slo
1,USNIK Val,SLO,False,GK,30,2,28,93.33,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6401/2-gbr-vs-slo,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6401/2-gbr-vs-slo
20,PANJTAR Gasper,SLO,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6401/2-gbr-vs-slo,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6401/2-gbr-vs-slo
1,FARKAS Roland,HUN,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6402/3-hun-vs-aut,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6402/3-hun-vs-aut
25,HORVATH Dominik,HUN,True,GK,32,3,29,90.62,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6402/3-hun-vs-aut,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6402/3-hun-vs-aut
20,BECK Felix,AUT,False,GK,20,1,19,95.0,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6402/3-hun-vs-aut,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6402/3-hun-vs-aut
25,WRANESCHITZ Sebastian,AUT,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/statistics/6402/3-hun-vs-aut,https://www.iihf.com//en/events/2019/wm18ib/gamecenter/playbyplay/6402/3-hun-vs-aut
