jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
20,KURA Maksymilian,POL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/statistics/32479/1-pol-vs-ukr,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/playbyplay/32479/1-pol-vs-ukr
25,CIUCKA Jakub,POL,True,GK,33,6,27,81.82,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/statistics/32479/1-pol-vs-ukr,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/playbyplay/32479/1-pol-vs-ukr
1,SERDDIUK Savva,UKR,False,GK,21,1,20,95.24,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/statistics/32479/1-pol-vs-ukr,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/playbyplay/32479/1-pol-vs-ukr
20,MALYKHIN Andri,UKR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/statistics/32479/1-pol-vs-ukr,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/playbyplay/32479/1-pol-vs-ukr
1,ZUPANCIC Jakob,SLO,True,GK,24,2,22,91.67,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/statistics/32480/2-slo-vs-hun,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/playbyplay/32480/2-slo-vs-hun
25,KAVCIC Lan,SLO,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/statistics/32480/2-slo-vs-hun,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/playbyplay/32480/2-slo-vs-hun
20,SZUCS Botond,HUN,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/statistics/32480/2-slo-vs-hun,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/playbyplay/32480/2-slo-vs-hun
25,HEGEDUS Levente,HUN,False,GK,28,0,28,100.0,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/statistics/32480/2-slo-vs-hun,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/playbyplay/32480/2-slo-vs-hun
20,CLARA Damian,ITA,True,GK,45,1,44,97.78,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/statistics/32481/3-ita-vs-aut,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/playbyplay/32481/3-ita-vs-aut
25,RINDONE Matthias,ITA,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/statistics/32481/3-ita-vs-aut,https://www.iihf.com//en/events/2022/wm18ib/gamecenter/playbyplay/32481/3-ita-vs-aut
