shot_chart_url,period,team,shooter_number,opponent,goalie_number,x,y,team1,team2,game_url
https://www.iihf.com//pdf/710/ihw710901_77a_2_0,2.0,CHN,11.0,LAT,1.0,0.49702222517966466,3.0185513984184116,CHN,LAT,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6304/1-chn-vs-lat
https://www.iihf.com//pdf/710/ihw710901_77a_3_0,3.0,CHN,11.0,LAT,1.0,5.531204934398521,3.5943168549739557,CHN,LAT,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6304/1-chn-vs-lat
https://www.iihf.com//pdf/710/ihw710902_77a_1_0,1.0,NED,11.0,KOR,20.0,2.883598053218002,0.4851831755276512,NED,KOR,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6305/2-ned-vs-kor
https://www.iihf.com//pdf/710/ihw710902_77a_1_0,1.0,NED,19.0,KOR,20.0,2.7717267102357854,0.6385457904036596,NED,KOR,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6305/2-ned-vs-kor
https://www.iihf.com//pdf/710/ihw710903_77a_1_0,1.0,POL,7.0,KAZ,20.0,5.158302190666939,2.8617779547227724,POL,KAZ,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6306/3-pol-vs-kaz
https://www.iihf.com//pdf/710/ihw710903_77a_1_0,1.0,KAZ,8.0,POL,1.0,5.27017484029811,0.830467787627478,POL,KAZ,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6306/3-pol-vs-kaz
https://www.iihf.com//pdf/710/ihw710903_77a_2_0,2.0,KAZ,5.0,POL,1.0,2.920887807728418,3.053349986140498,POL,KAZ,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6306/3-pol-vs-kaz
https://www.iihf.com//pdf/710/ihw710903_77a_2_0,2.0,POL,4.0,KAZ,25.0,2.8090189978706412,0.4455995813253111,POL,KAZ,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6306/3-pol-vs-kaz
https://www.iihf.com//pdf/710/ihw710904_77a_1_0,1.0,CHN,23.0,KOR,20.0,3.778563598448314,3.517285849287814,KOR,CHN,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6307/4-kor-vs-chn
https://www.iihf.com//pdf/710/ihw710904_77a_1_0,1.0,KOR,13.0,CHN,25.0,2.8090189978706412,3.594054648177342,KOR,CHN,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6307/4-kor-vs-chn
https://www.iihf.com//pdf/710/ihw710904_77a_2_0,2.0,CHN,6.0,KOR,20.0,3.4056635946233698,3.709295605521112,KOR,CHN,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6307/4-kor-vs-chn
https://www.iihf.com//pdf/710/ihw710904_77a_3_0,3.0,CHN,23.0,KOR,20.0,3.85314414719463,3.363748786624671,KOR,CHN,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6307/4-kor-vs-chn
https://www.iihf.com//pdf/710/ihw710904_77a_3_0,3.0,CHN,4.0,KOR,20.0,2.809017504471686,3.209273665768742,KOR,CHN,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6307/4-kor-vs-chn
https://www.iihf.com//pdf/710/ihw710904_77a_3_0,3.0,CHN,15.0,KOR,20.0,5.568495208771679,0.4850081926246044,KOR,CHN,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6307/4-kor-vs-chn
https://www.iihf.com//pdf/710/ihw710904_77a_3_0,3.0,KOR,12.0,CHN,25.0,2.846307725578919,3.747854452753011,KOR,CHN,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6307/4-kor-vs-chn
https://www.iihf.com//pdf/710/ihw710905_77a_1_0,1.0,NED,8.0,KAZ,20.0,5.45662679664626,2.0587680347440056,KAZ,NED,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6308/5-kaz-vs-ned
https://www.iihf.com//pdf/710/ihw710905_77a_1_0,1.0,NED,11.0,KAZ,20.0,3.741274620708012,2.366017142973339,KAZ,NED,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6308/5-kaz-vs-ned
https://www.iihf.com//pdf/710/ihw710905_77a_2_0,2.0,KAZ,23.0,NED,1.0,2.510696699494277,0.48492096873103696,KAZ,NED,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6308/5-kaz-vs-ned
https://www.iihf.com//pdf/710/ihw710905_77a_3_0,3.0,NED,8.0,KAZ,-1.0,2.771726111258983,0.2930872656326087,KAZ,NED,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6308/5-kaz-vs-ned
https://www.iihf.com//pdf/710/ihw710906_77a_1_0,1.0,POL,21.0,LAT,1.0,1.8394704884216129,3.0185513984184116,LAT,POL,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6309/6-lat-vs-pol
https://www.iihf.com//pdf/710/ihw710907_77a_1_0,1.0,LAT,22.0,KAZ,20.0,5.083722161783365,2.6347079390866854,LAT,KAZ,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6310/7-lat-vs-kaz
https://www.iihf.com//pdf/710/ihw710907_77a_1_0,1.0,KAZ,5.0,LAT,1.0,4.114178533404312,2.6311221273640086,LAT,KAZ,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6310/7-lat-vs-kaz
https://www.iihf.com//pdf/710/ihw710908_77a_2_0,2.0,NED,8.0,CHN,25.0,5.605785483144837,0.600161926074807,NED,CHN,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6311/8-ned-vs-chn
https://www.iihf.com//pdf/710/ihw710908_77a_2_0,2.0,NED,8.0,CHN,25.0,3.8904339017050455,0.13954913273764236,NED,CHN,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6311/8-ned-vs-chn
