jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,statistics_url,game_url
2,KETTYLE Charlotte,CAN,False,D,1,0,1,0,2,1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14601/5-fin-vs-can,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14601/5-fin-vs-can
4,COOPER Kendall,CAN,False,D,0,0,0,2,1,3.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14601/5-fin-vs-can,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14601/5-fin-vs-can
10,BUGLIONI Jenna,CAN,False,F,0,1,1,2,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14601/5-fin-vs-can,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14601/5-fin-vs-can
13,BOCHNA Lindsay,CAN,False,F,1,0,1,0,2,2.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14601/5-fin-vs-can,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14601/5-fin-vs-can
20,THOMPSON Sarah,CAN,False,F,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14601/5-fin-vs-can,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14601/5-fin-vs-can
14,LUSSIER Emilie,CAN,False,F,1,0,1,2,4,2.0,0:00,0.0,0:00,0,0:00,2,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14601/5-fin-vs-can,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14601/5-fin-vs-can
16,PICARD Marianne,CAN,False,F,0,1,1,0,1,2.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14601/5-fin-vs-can,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14601/5-fin-vs-can
21,WOZNIEWICZ Sarah,CAN,False,F,0,1,1,2,1,2.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14601/5-fin-vs-can,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14601/5-fin-vs-can
6,NELLES Grace,CAN,False,F,0,0,0,2,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14601/5-fin-vs-can,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14601/5-fin-vs-can
1,GASCON Eve,CAN,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14601/5-fin-vs-can,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14601/5-fin-vs-can
30,OSBORNE Kayle,CAN,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14601/5-fin-vs-can,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14601/5-fin-vs-can
4,PEJSOVA Daniela,CZE,True,D,0,0,0,0,3,2.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
5,MAZANCOVA Tereza,CZE,True,F,0,1,1,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
13,KALOVA Anna,CZE,True,F,1,0,1,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
24,CAJANOVA Sara,CZE,True,F,0,1,1,0,2,2.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
27,HANZLIKOVA Adela,CZE,True,D,0,0,0,0,2,1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
7,HAASOVA Hana,CZE,True,F,1,1,2,0,4,2.0,0:00,0.0,0:00,2,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
8,KALTOUNKOVA Kristyna,CZE,True,F,1,1,2,2,9,2.0,0:00,0.0,0:00,1,0:00,2,0:00,6,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
9,HORAKOVA Gabriela,CZE,True,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
12,SKORPIKOVA Patricie,CZE,True,F,0,1,1,2,2,1.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
17,HABARTOVA Denisa,CZE,True,D,0,0,0,0,3,1.0,0:00,0.0,0:00,1,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
3,VANECKOVA Eliska,CZE,True,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
11,CHLADOVA Viktorie,CZE,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
18,EIGNEROVA Lucie,CZE,True,F,0,0,0,2,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
20,SYKOROVA Karolina,CZE,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
26,NOWAKOVA Marie,CZE,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
10,HRUBANOVA Gabriela,CZE,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
15,CERNA Zuzana,CZE,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
19,BARTAKOVA Barbora,CZE,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
21,GRUNTOVA Lucie,CZE,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
22,MACHKOVA Michala,CZE,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
1,PEJSOVA Julie,CZE,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
29,SVEJDOVA Viktorie,CZE,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
3,ZANDER Annelie,SWE,False,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
15,AHLM Amanda,SWE,False,F,0,0,0,0,4,-1.0,0:00,0.0,0:00,2,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
21,THUVIK Hanna,SWE,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
23,FORSGREN Emma,SWE,False,D,0,0,0,0,2,-2.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
28,JOHANSSON Thea,SWE,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
4,SILEN Annie,SWE,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
9,MARKSTROM Mira,SWE,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
14,ALBINSSON Ella,SWE,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
16,BLOM Lova,SWE,False,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
18,GRUNDSTROM Maja,SWE,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
6,KANDELL Tuva,SWE,False,D,0,0,0,0,2,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
7,KARLSSON Ida,SWE,False,D,0,0,0,0,2,-2.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
10,HALL Nicole,SWE,False,F,0,0,0,4,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
11,JOHANSSON Linnea,SWE,False,F,0,1,1,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
17,SVENSSON Elin,SWE,False,F,1,0,1,0,2,-2.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
2,JOHANSSON Gabriella,SWE,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
12,TARNBLOM Julia,SWE,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
22,NILSSON Vilma,SWE,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
26,LINDBERG Maria,SWE,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
1,BOMAN Ida,SWE,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
30,SVENSSON TRAFF Ebba,SWE,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14602/6-cze-vs-swe,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14602/6-cze-vs-swe
3,FUHRMAN Brenna,USA,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
8,LOBDELL Lyndie,USA,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
14,GENTRY Emma,USA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
23,WETHINGTON Audrey,USA,True,F,0,0,0,0,3,0.0,0:00,0.0,0:00,3,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
24,van WIEREN Clara,USA,True,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
4,NICHOLSON Maggie,USA,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
6,WINN Haley,USA,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
12,WEBSTER Makenna,USA,True,F,0,1,1,0,4,1.0,0:00,0.0,0:00,1,0:00,3,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
18,MURPHY Abbey,USA,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
25,EDEN Lacey,USA,True,F,0,1,1,0,2,1.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
7,GOLNITZ Rachel,USA,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
9,GUILDAY Rory,USA,True,D,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
11,ZANON Kiara,USA,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
16,HUBER Ella,USA,True,F,1,0,1,0,5,1.0,0:00,0.0,0:00,1,0:00,1,0:00,3,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
17,SIMMS Kirsten,USA,True,F,0,0,0,2,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
2,BIOTTI Mia,USA,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
5,HARVEY Caroline,USA,True,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
13,BURGEN Danielle,USA,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
15,HEMP Peyton,USA,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
19,DAVIS Kathryn,USA,True,F,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
1,VETTER Skylar,USA,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
30,THIELE Amanda,USA,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
3,PONYATOVSKAYA Vita,RUS,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
7,SHASHKINA Kristi,RUS,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
11,LUCHNIKOVA Polina,RUS,False,F,0,0,0,2,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
24,PETINA Anastasia,RUS,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
27,KORZHAKOVA Veronika,RUS,False,F,0,0,0,2,5,0.0,0:00,0.0,0:00,2,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
12,SVIRIDOVA Anna,RUS,False,D,0,0,0,0,3,0.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
16,MARKOVA Ilona,RUS,False,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
18,LIFATOVA Sofia,RUS,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
22,AKHMETOVA Karina,RUS,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
25,SHKALYOVA Yelizaveta,RUS,False,F,0,0,0,0,4,-1.0,0:00,0.0,0:00,1,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
4,ARKHIPOVA Polina,RUS,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
5,ASTRAKHANTSEVA Anastasia,RUS,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18/gamecenter/statistics/14603/7-usa-vs-rus,https://www.iihf.com//en/events/2020/ww18/gamecenter/playbyplay/14603/7-usa-vs-rus
