jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url,ts_4,tot_4,ts_5,tot_5
2,YONEYAMA Koki,JPN,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/statistics/6272/1-jpn-vs-hun,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/playbyplay/6272/1-jpn-vs-hun,,,,
11,ABE Taiga,JPN,True,F,0,0,0,2,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/statistics/6272/1-jpn-vs-hun,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/playbyplay/6272/1-jpn-vs-hun,,,,
12,AOYAMA Daiki,JPN,True,D,0,1,1,2,2,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/statistics/6272/1-jpn-vs-hun,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/playbyplay/6272/1-jpn-vs-hun,,,,
18,TAKAI Sho,JPN,True,F,0,0,0,2,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/statistics/6272/1-jpn-vs-hun,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/playbyplay/6272/1-jpn-vs-hun,,,,
22,NAKAJIMA Teruto,JPN,True,F,1,0,1,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/statistics/6272/1-jpn-vs-hun,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/playbyplay/6272/1-jpn-vs-hun,,,,
5,HIROTA Keigo,JPN,True,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/statistics/6272/1-jpn-vs-hun,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/playbyplay/6272/1-jpn-vs-hun,,,,
8,ISHIDA Riku,JPN,True,D,0,0,0,0,3,-1.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/statistics/6272/1-jpn-vs-hun,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/playbyplay/6272/1-jpn-vs-hun,,,,
14,HANZAWA Chikara,JPN,True,F,0,1,1,0,2,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/statistics/6272/1-jpn-vs-hun,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/playbyplay/6272/1-jpn-vs-hun,,,,
19,GONDAIRA Yuto,JPN,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/statistics/6272/1-jpn-vs-hun,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/playbyplay/6272/1-jpn-vs-hun,,,,
24,YASUDA Keitaro,JPN,True,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/statistics/6272/1-jpn-vs-hun,https://www.iihf.com//en/events/2019/wm20ib/gamecenter/playbyplay/6272/1-jpn-vs-hun,,,,
