jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url,ts_4,tot_4,ts_5,tot_5
7,QUARTO Lucie,FRA,True,D,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/statistics/14843/1-fra-vs-jpn,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/playbyplay/14843/1-fra-vs-jpn,,,,
9,NUTTIN Leane,FRA,True,F,0,0,0,2,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/statistics/14843/1-fra-vs-jpn,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/playbyplay/14843/1-fra-vs-jpn,,,,
15,MOREL Emma,FRA,True,D,0,0,0,2,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/statistics/14843/1-fra-vs-jpn,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/playbyplay/14843/1-fra-vs-jpn,,,,
19,MESPLEDE Julia,FRA,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/statistics/14843/1-fra-vs-jpn,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/playbyplay/14843/1-fra-vs-jpn,,,,
21,le SCODAN Manon,FRA,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/statistics/14843/1-fra-vs-jpn,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/playbyplay/14843/1-fra-vs-jpn,,,,
2,CEDELLE Lisa,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/statistics/14843/1-fra-vs-jpn,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/playbyplay/14843/1-fra-vs-jpn,,,,
14,TURCOTTE Lucie,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/statistics/14843/1-fra-vs-jpn,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/playbyplay/14843/1-fra-vs-jpn,,,,
17,HARRISON Alexandra,FRA,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/statistics/14843/1-fra-vs-jpn,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/playbyplay/14843/1-fra-vs-jpn,,,,
18,ZILLIOX Elina,FRA,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/statistics/14843/1-fra-vs-jpn,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/playbyplay/14843/1-fra-vs-jpn,,,,
22,CASANOVA Shana,FRA,True,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/statistics/14843/1-fra-vs-jpn,https://www.iihf.com//en/events/2020/ww18ia/gamecenter/playbyplay/14843/1-fra-vs-jpn,,,,
