jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
20,TOTH Zsofia,HUN,True,GK,36,1,35,97.22,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/statistics/6498/1-hun-vs-ita,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/playbyplay/6498/1-hun-vs-ita
25,SZABO Fruzsina,HUN,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/statistics/6498/1-hun-vs-ita,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/playbyplay/6498/1-hun-vs-ita
1,REGINE Carlotta,ITA,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/statistics/6498/1-hun-vs-ita,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/playbyplay/6498/1-hun-vs-ita
25,FEDEL Martina,ITA,False,GK,26,4,22,84.62,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/statistics/6498/1-hun-vs-ita,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/playbyplay/6498/1-hun-vs-ita
20,REPSTOCK-ROMME Cassandra,DEN,True,GK,29,1,28,96.55,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/statistics/6499/2-den-vs-ger,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/playbyplay/6499/2-den-vs-ger
25,NORDSTROM Emma-Sofie,DEN,True,GK,15,4,11,73.33,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/statistics/6499/2-den-vs-ger,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/playbyplay/6499/2-den-vs-ger
20,DISL Sofie,GER,False,GK,8,1,7,87.5,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/statistics/6499/2-den-vs-ger,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/playbyplay/6499/2-den-vs-ger
25,PFEIFER Tatjana,GER,False,GK,3,0,3,100.0,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/statistics/6499/2-den-vs-ger,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/playbyplay/6499/2-den-vs-ger
1,ADAMITSCH Anja,AUT,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/statistics/6500/3-aut-vs-svk,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/playbyplay/6500/3-aut-vs-svk
20,LUGGIN Selma,AUT,True,GK,23,1,22,95.65,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/statistics/6500/3-aut-vs-svk,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/playbyplay/6500/3-aut-vs-svk
1,ZIMKOVA Nikola,SVK,False,GK,21,0,21,100.0,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/statistics/6500/3-aut-vs-svk,https://www.iihf.com//en/events/2019/ww18ia/gamecenter/playbyplay/6500/3-aut-vs-svk
