period,team,shooter_number,opponent,goalie_number,x,y,team1,team2,game_url,shot_chart_url
1.0,NED,10.0,ESP,25.0,1.8394704884216129,2.289073896296677,NED,ESP,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32603/1-ned-vs-esp,https://www.iihf.com//pdf/2/ihm002901_77a_3_0
1.0,NED,10.0,ESP,25.0,1.0190852076124568,3.36383654563415,NED,ESP,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32603/1-ned-vs-esp,https://www.iihf.com//pdf/2/ihm002901_77a_3_0
2.0,NED,5.0,ESP,25.0,1.317407569270844,1.671513211476738,NED,ESP,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32603/1-ned-vs-esp,https://www.iihf.com//pdf/2/ihm002901_77a_3_0
2.0,NED,11.0,ESP,25.0,0.9817950999124204,1.4831770259755968,NED,ESP,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32603/1-ned-vs-esp,https://www.iihf.com//pdf/2/ihm002901_77a_3_0
2.0,ESP,18.0,NED,30.0,5.605785866382752,1.1375429831855879,NED,ESP,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32603/1-ned-vs-esp,https://www.iihf.com//pdf/2/ihm002901_77a_3_0
3.0,ESP,17.0,NED,30.0,5.568495208771679,1.790251686417795,NED,ESP,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32603/1-ned-vs-esp,https://www.iihf.com//pdf/2/ihm002901_77a_3_0
3.0,ESP,15.0,NED,30.0,0.9445048255392623,0.21631793162716972,NED,ESP,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32603/1-ned-vs-esp,https://www.iihf.com//pdf/2/ihm002901_77a_3_0
3.0,NED,19.0,ESP,20.0,4.748111857865318,2.135536298517622,NED,ESP,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32603/1-ned-vs-esp,https://www.iihf.com//pdf/2/ihm002901_77a_3_0
1.0,CRO,11.0,ISR,1.0,4.076885273570836,3.018551398418412,ISR,CRO,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32604/2-isr-vs-cro,https://www.iihf.com//pdf/2/ihm002902_77a_3_0
2.0,CRO,5.0,ISR,1.0,3.741274620708012,2.669506526808772,ISR,CRO,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32604/2-isr-vs-cro,https://www.iihf.com//pdf/2/ihm002902_77a_3_0
2.0,CRO,24.0,ISR,1.0,5.232886112589832,1.790251686417795,ISR,CRO,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32604/2-isr-vs-cro,https://www.iihf.com//pdf/2/ihm002902_77a_3_0
3.0,CRO,24.0,ISR,1.0,2.920887807728418,0.3700305123092713,ISR,CRO,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32604/2-isr-vs-cro,https://www.iihf.com//pdf/2/ihm002902_77a_3_0
3.0,CRO,8.0,ISR,-1.0,4.897270789917574,0.4850087277405159,ISR,CRO,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32604/2-isr-vs-cro,https://www.iihf.com//pdf/2/ihm002902_77a_3_0
3.0,ISR,13.0,CRO,1.0,5.158304498269896,3.6324390476221056,ISR,CRO,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32604/2-isr-vs-cro,https://www.iihf.com//pdf/2/ihm002902_77a_3_0
1.0,CHN,12.0,ISR,20.0,0.16141119909502263,0.6003363738619423,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
1.0,CHN,12.0,ISR,20.0,2.324244743146127,3.9781608494215934,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
1.0,CHN,5.0,ISR,20.0,0.3105702688315145,1.4412068148081554,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
1.0,CHN,15.0,ISR,20.0,0.3105702688315145,0.9072365865170053,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
2.0,CHN,12.0,ISR,20.0,4.934561064290732,2.2124795451942845,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
2.0,CHN,17.0,ISR,20.0,2.585275858232737,0.29326171341974394,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
2.0,CHN,8.0,ISR,20.0,5.232882739413255,2.250689496851913,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
2.0,CHN,3.0,ISR,20.0,1.0190853742855785,2.9031359932875063,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
2.0,CHN,4.0,ISR,20.0,0.6461831504167392,0.6759054428779816,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
3.0,ISR,17.0,CHN,1.0,2.13779282568621,2.1740956808654324,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
3.0,CHN,23.0,ISR,20.0,0.7953445235560287,2.288986672403109,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
3.0,CHN,13.0,ISR,20.0,5.680367480702689,0.254615107178366,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
3.0,CHN,8.0,ISR,20.0,5.680367480702689,0.5617775266300433,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
3.0,CHN,23.0,ISR,20.0,3.2192116382752194,3.171826789400852,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
3.0,CHN,8.0,ISR,20.0,0.6834741815278147,3.4789892088525294,CHN,ISR,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32605/3-chn-vs-isr,https://www.iihf.com//pdf/2/ihm002903_77a_3_0
1.0,CHN,4.0,NED,1.0,2.8836006121905777,0.2920625186621675,CHN,NED,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32606/4-chn-vs-ned,https://www.iihf.com//pdf/2/ihm002904_77a_3_0
1.0,CHN,13.0,NED,1.0,0.1614111990950226,0.1778463082888386,CHN,NED,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32606/4-chn-vs-ned,https://www.iihf.com//pdf/2/ihm002904_77a_3_0
2.0,CHN,18.0,NED,1.0,2.920887807728418,0.2930867305166971,CHN,NED,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32606/4-chn-vs-ned,https://www.iihf.com//pdf/2/ihm002904_77a_3_0
2.0,NED,11.0,CHN,1.0,4.971852541921746,3.364010993421285,CHN,NED,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32606/4-chn-vs-ned,https://www.iihf.com//pdf/2/ihm002904_77a_3_0
3.0,CHN,21.0,NED,1.0,2.8836006121905777,0.1397241156406887,CHN,NED,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32606/4-chn-vs-ned,https://www.iihf.com//pdf/2/ihm002904_77a_3_0
3.0,CHN,12.0,NED,1.0,5.27017484029811,2.903398735200032,CHN,NED,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32606/4-chn-vs-ned,https://www.iihf.com//pdf/2/ihm002904_77a_3_0
1.0,NED,13.0,ISR,1.0,1.0563756486587368,1.9819114768449992,ISR,NED,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32608/6-isr-vs-ned,https://www.iihf.com//pdf/2/ihm002906_77a_3_0
2.0,NED,22.0,ISR,1.0,5.27017484029811,3.325626593976521,ISR,NED,https://www.iihf.com//en/events/2022/wmiia/gamecenter/playbyplay/32608/6-isr-vs-ned,https://www.iihf.com//pdf/2/ihm002906_77a_3_0
