period,team,player_number,shot_type,x,y,shot_chart_url,team1,team2,game_url
1,KGZ,19,Miss,17.88603314082785,-20.780982877544062,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,KGZ,7,Shot,60.5945402476398,13.326390021050173,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,KGZ,10,Block,28.156552417799176,7.839818630372939,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,KGZ,10,Shot,-20.552271135581947,15.308992257003112,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,KGZ,17,Shot,28.320617566142673,-18.949491998183802,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,KGZ,15,Shot,86.8535037050836,-10.370410053120324,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,KGZ,19,Shot,55.57662208921897,26.248354922109954,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,KGZ,9,Shot,49.88092323676693,21.688181953522516,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,KGZ,19,Shot,78.67996452214922,13.326024645447703,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,KGZ,19,Shot,63.38762158700817,-25.870590803112705,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,KGZ,6,Shot,67.32258907161741,-22.40040747362984,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,KGZ,10,Block,27.59627830513415,22.778165883633307,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,ISL,4,Goal,-79.32067143430751,3.739151153849143,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,ISL,14,Miss,-83.32003411958698,11.48903600506894,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,ISL,18,Shot,-82.82105244175663,4.237437840719309,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,ISL,24,Block,-30.118798463647565,34.624479283488796,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
1,ISL,22,Shot,-32.28714786504915,3.2927763474994904,https://www.iihf.com//pdf/894/ihm894901_77a_1_0,ISL,KGZ,https://www.iihf.com//en/events/2020/ogqp1k/gamecenter/playbyplay/15067/1-isl-vs-kgz
