jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
1,GARCIA Paola,MEX,True,GK,11,0,11,100.0,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/statistics/6674/1-mex-vs-tpe,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/playbyplay/6674/1-mex-vs-tpe
20,de ANTUNANO Miranda,MEX,True,GK,25,4,21,84.0,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/statistics/6674/1-mex-vs-tpe,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/playbyplay/6674/1-mex-vs-tpe
1,WANG Chen-Hsin,TPE,False,GK,11,2,9,81.82,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/statistics/6674/1-mex-vs-tpe,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/playbyplay/6674/1-mex-vs-tpe
20,HSU Hsiang-Yun,TPE,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/statistics/6674/1-mex-vs-tpe,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/playbyplay/6674/1-mex-vs-tpe
1,KONONOVA Natalya,KAZ,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/statistics/6675/2-kaz-vs-tur,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/playbyplay/6675/2-kaz-vs-tur
25,SHAMKIY Anastassiya,KAZ,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/statistics/6675/2-kaz-vs-tur,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/playbyplay/6675/2-kaz-vs-tur
1,DENIZ Yagmur,TUR,False,GK,21,8,13,61.9,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/statistics/6675/2-kaz-vs-tur,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/playbyplay/6675/2-kaz-vs-tur
25,AYDOGAN Tacinur,TUR,False,GK,47,7,40,85.11,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/statistics/6675/2-kaz-vs-tur,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/playbyplay/6675/2-kaz-vs-tur
1,SEOANE Xenia,ESP,True,GK,32,1,31,96.88,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/statistics/6676/3-esp-vs-kor,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/playbyplay/6676/3-esp-vs-kor
20,OSTAFIYCHUK Cristina,ESP,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/statistics/6676/3-esp-vs-kor,https://www.iihf.com//en/events/2019/ww18ibq/gamecenter/playbyplay/6676/3-esp-vs-kor
