period,team,player_number,shot_type,x,y,team1,team2,game_url,shot_chart_url
1,TPE,8,Shot,67.87805816709871,25.81871603105182,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,TPE,8,Shot,72.22862547921426,-7.825603235839111,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,TPE,8,Shot,72.62409433425393,-19.29375574162904,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,TPE,17,Shot,57.85069325496016,20.90812502371496,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,TPE,21,Shot,40.67974800911759,33.36776418977949,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,TPE,17,Shot,38.105033066788025,-22.849322782215467,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,TPE,21,Miss,72.59476323409896,-30.947724577253084,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,TPE,8,Miss,59.323852314761865,-19.29375574162904,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,TPE,14,Shot,75.81266730125523,5.077453477792538,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,9,Miss,-83.9865936182755,-20.684021327037044,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,16,Shot,-76.321150843635,-3.066488960697413,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,8,Miss,-64.24593770747842,7.839818630372939,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,14,Miss,-36.449180877333234,23.68428025079193,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,19,Miss,-57.77787788792173,12.169302577947207,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,16,Miss,-63.08189952211655,-0.2903422971111169,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,11,Shot,-48.35694713504304,18.13197550563177,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,21,Shot,-79.13943575062484,1.9047087247001357,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,21,Goal,-79.55391972106001,-0.5540064662477278,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,3,Miss,-79.60242534476347,-5.512507349459227,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,8,Shot,-32.30525207671312,0.40370007777924144,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
1,NED,9,Shot,-51.71732793210577,45.94581645051203,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
2,NED,13,Shot,72.51688096505396,-12.386792405320925,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
2,NED,2,Miss,53.78428236189245,6.30027998437221,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
2,NED,4,Shot,73.81059198974609,5.536876189446225,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
2,NED,11,Shot,82.60195162858432,-3.978089670886952,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
2,NED,2,Miss,41.78765744517281,-3.614546655417321,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
2,NED,4,Miss,28.307978776867827,-42.68352612984411,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
2,NED,16,Shot,78.61406063717368,4.766224826905514,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
2,NED,13,Miss,78.16462073604143,-6.669240834947303,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
2,NED,12,Miss,30.046370230695032,-38.67878687595157,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
2,NED,16,Shot,54.25831666377579,-7.825603235839111,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
2,NED,9,Miss,36.48148380091226,11.44100053133095,TPE,NED,https://www.iihf.com//en/events/2020/ww18iia/gamecenter/playbyplay/14875/1-tpe-vs-ned,https://www.iihf.com//pdf/887/ihw887901_77a_3_0
