jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,ts_5,tot_5,statistics_url,game_url
1,NYSTROM Ena,NOR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29900/2-svk-vs-nor,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29900/2-svk-vs-nor
20,HOLTERUD OLSSON Linnea,NOR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29900/2-svk-vs-nor,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29900/2-svk-vs-nor
11,BIALIK Line,NOR,True,F,1,0,1,0,3,0.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
14,ARDAL Malin,NOR,True,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
21,HAUG HANSEN Madelen,NOR,True,F,1,0,1,0,4,0.0,0:00,0.0,0:00,0,0:00,2,0:00,2,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
23,BERGESEN Emma,NOR,True,D,0,3,3,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
24,FISCHER Mathea,NOR,True,F,0,1,1,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
3,KONGSTORP Silje,NOR,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
12,MORSET Ingrid,NOR,True,D,0,1,1,0,3,1.0,0:00,0.0,0:00,0,0:00,0,0:00,3,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
15,KRUSE Emilie,NOR,True,F,1,1,2,2,4,3.0,0:00,0.0,0:00,1,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
17,BRUNVOLD Marthe,NOR,True,F,1,2,3,0,1,3.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
22,DALEN Andrea,NOR,True,F,1,2,3,0,5,3.0,0:00,0.0,0:00,0,0:00,2,0:00,3,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
2,TENDENES Lene,NOR,True,D,0,1,1,0,3,0.0,0:00,0.0,0:00,1,0:00,0,0:00,2,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
8,PEDERSEN Lotte,NOR,True,F,2,0,2,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
9,NYBERG Tea,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
13,BERGE Ingrid,NOR,True,F,0,1,1,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
19,JORGENSEN Thea,NOR,True,D,0,1,1,0,4,0.0,0:00,0.0,0:00,1,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
5,HAUKALI Rebekka,NOR,True,D,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
6,BJELLAND Une,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
7,PEDERSEN Karoline,NOR,True,F,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
10,FURSETH Christina,NOR,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
16,FURULUND Andrine,NOR,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
1,NYSTROM Ena,NOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
20,HOLTERUD OLSSON Linnea,NOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
4,HAMERS Kayleigh,NED,False,D,0,1,1,2,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
5,DIJKEMA Maree,NED,False,F,0,0,0,2,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
8,WIELENGA Savine,NED,False,F,1,0,1,0,6,1.0,0:00,0.0,0:00,4,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
10,ZWARTHOED Julie,NED,False,F,0,1,1,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
14,MILDERS Jet,NED,False,D,0,0,0,0,3,1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
6,SCHOLLAARDT Isabelle,NED,False,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
7,EVEN Emily,NED,False,D,0,0,0,4,3,-1.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
9,van NES Bieke,NED,False,F,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
11,TJIN-A-TON Nicky,NED,False,F,0,0,0,2,3,-2.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
23,HUISMAN Hilde,NED,False,D,0,0,0,2,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
2,NOE Michelle,NED,False,D,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
16,de JONG Esther,NED,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
17,COLLARD Kimberly,NED,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
18,van OOIJEN Michelle,NED,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
19,BARBIER Zoe,NED,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
3,HAVERKORN Larissa,NED,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
12,KARST Roos,NED,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
13,WORTEL Britt,NED,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
21,FLINK Mandy,NED,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
1,van LEEUWEN Claudia,NED,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
25,GABRIELE Eline,NED,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
9,ALLEMOZ Marion,FRA,True,F,2,0,2,0,5,3.0,0:00,0.0,0:00,1,0:00,2,0:00,2,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
17,AURARD Chloe,FRA,True,F,1,2,3,0,8,3.0,0:00,0.0,0:00,2,0:00,1,0:00,5,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
19,BAUDRIT Lore,FRA,True,F,0,3,3,2,2,3.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
21,PARMENT Lea,FRA,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
22,GENDARME Gwendoline,FRA,True,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
8,ESCUDERO Lara,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
11,VILLIOT Lea,FRA,True,D,0,2,2,2,2,2.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
12,DUVIN Estelle,FRA,True,F,1,0,1,0,5,0.0,0:00,0.0,0:00,1,0:00,0,0:00,4,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
14,LOCATELLI Athena,FRA,True,D,0,0,0,0,1,2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
16,ROZIER Clara,FRA,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
4,MESPLEDE Julia,FRA,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
6,BARBIRATI Jade,FRA,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
7,QUARTO Lucie,FRA,True,D,0,0,0,0,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
13,PELISSOU Marie-Pierre,FRA,True,D,0,0,0,0,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
18,BOUCHE Anouck,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
2,CEDELLE Lisa,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
3,VAANANEN Mia,FRA,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
5,le SCODAN Manon,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
10,RIHET Morgane,FRA,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
15,JOUANNY Betty,FRA,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
1,BALDIN Caroline,FRA,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
20,MAMERI Margaux,FRA,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
3,LUCAK CUPKOVA Nicol,SVK,False,F,0,0,0,0,6,-2.0,0:00,0.0,0:00,1,0:00,3,0:00,2,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
8,NEMCEKOVA Nikola,SVK,False,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
13,KUBEKOVA Livia,SVK,False,D,0,0,0,2,2,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
21,SURAKOVA Annamaria,SVK,False,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
22,SULIKOVA Laura,SVK,False,D,0,0,0,0,2,-3.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
2,FANCOVICOVA Hana,SVK,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
6,ISTOCYOVA Lucia,SVK,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
16,KORENKOVA Tatiana,SVK,False,F,0,0,0,2,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
23,DRABEKOVA Lucia,SVK,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
24,BEDNARIK Simone Martina,SVK,False,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
4,SULIKOVA Alzbeta,SVK,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
10,HLINKOVA Janka,SVK,False,F,0,0,0,4,5,0.0,0:00,0.0,0:00,2,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
12,HALUSKOVA Lucia,SVK,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
14,MATEJKOVA Julia,SVK,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
15,KOSECKA Romana,SVK,False,D,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
7,MASKALOVA Viktoria,SVK,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
11,LESKOVJANSKA Emilia,SVK,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
17,HALUSKOVA Romana,SVK,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
18,KAPICAKOVA Barbora,SVK,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
19,VYSOKAJOVA Sofia,SVK,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
