jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
1,van LEEUWEN Claudia,NED,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29899/1-ned-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29899/1-ned-vs-aut
25,GABRIELE Eline,NED,True,GK,47,1,46,97.87,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29899/1-ned-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29899/1-ned-vs-aut
1,ADAMITSCH Anja,AUT,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29899/1-ned-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29899/1-ned-vs-aut
25,LUGGIN Selma,AUT,False,GK,11,1,10,90.91,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29899/1-ned-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29899/1-ned-vs-aut
1,OROLINOVA Andrea,SVK,True,GK,24,2,22,91.67,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29900/2-svk-vs-nor,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29900/2-svk-vs-nor
25,ZIMKOVA Nikola,SVK,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29900/2-svk-vs-nor,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29900/2-svk-vs-nor
1,NYSTROM Ena,NOR,False,GK,37,1,36,97.3,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29900/2-svk-vs-nor,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29900/2-svk-vs-nor
20,HOLTERUD OLSSON Linnea,NOR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29900/2-svk-vs-nor,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29900/2-svk-vs-nor
1,NYSTROM Ena,NOR,True,GK,25,1,24,96.0,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
20,HOLTERUD OLSSON Linnea,NOR,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
1,van LEEUWEN Claudia,NED,False,GK,24,4,20,83.33,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29901/3-nor-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29901/3-nor-vs-ned
