jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
1,MERILAINEN Leevi,FIN,True,GK,24,1,23,95.83,https://www.iihf.com//en/events/2022/wm20np/gamecenter/statistics/30015/1-fin-vs-ger,https://www.iihf.com//en/events/2022/wm20np/gamecenter/playbyplay/30015/1-fin-vs-ger
31,JATKOLA Juha,FIN,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm20np/gamecenter/statistics/30015/1-fin-vs-ger,https://www.iihf.com//en/events/2022/wm20np/gamecenter/playbyplay/30015/1-fin-vs-ger
29,BUGL Florian,GER,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm20np/gamecenter/statistics/30015/1-fin-vs-ger,https://www.iihf.com//en/events/2022/wm20np/gamecenter/playbyplay/30015/1-fin-vs-ger
30,QUAPP Nikita,GER,False,GK,22,3,19,86.36,https://www.iihf.com//en/events/2022/wm20np/gamecenter/statistics/30015/1-fin-vs-ger,https://www.iihf.com//en/events/2022/wm20np/gamecenter/playbyplay/30015/1-fin-vs-ger
29,GUSKOV Yegor,RUS,True,GK,7,2,5,71.43,https://www.iihf.com//en/events/2022/wm20np/gamecenter/statistics/30016/2-rus-vs-swe,https://www.iihf.com//en/events/2022/wm20np/gamecenter/playbyplay/30016/2-rus-vs-swe
30,ASKAROV Yaroslav,RUS,True,GK,16,3,13,81.25,https://www.iihf.com//en/events/2022/wm20np/gamecenter/statistics/30016/2-rus-vs-swe,https://www.iihf.com//en/events/2022/wm20np/gamecenter/playbyplay/30016/2-rus-vs-swe
1,WALLSTEDT Jesper,SWE,False,GK,30,3,27,90.0,https://www.iihf.com//en/events/2022/wm20np/gamecenter/statistics/30016/2-rus-vs-swe,https://www.iihf.com//en/events/2022/wm20np/gamecenter/playbyplay/30016/2-rus-vs-swe
30,CLANG Calle,SWE,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm20np/gamecenter/statistics/30016/2-rus-vs-swe,https://www.iihf.com//en/events/2022/wm20np/gamecenter/playbyplay/30016/2-rus-vs-swe
1,MALEK Jakub,CZE,True,GK,36,6,30,83.33,https://www.iihf.com//en/events/2022/wm20np/gamecenter/statistics/30017/3-cze-vs-can,https://www.iihf.com//en/events/2022/wm20np/gamecenter/playbyplay/30017/3-cze-vs-can
2,BEDNAR Jan,CZE,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2022/wm20np/gamecenter/statistics/30017/3-cze-vs-can,https://www.iihf.com//en/events/2022/wm20np/gamecenter/playbyplay/30017/3-cze-vs-can
