jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
1,de ANTUNANO Marcello,MEX,True,GK,21,4,17,80.95,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6448/1-mex-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6448/1-mex-vs-tur
25,PAYRO Tomas,MEX,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6448/1-mex-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6448/1-mex-vs-tur
1,VARLI Soykan,TUR,False,GK,25,0,25,100.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6448/1-mex-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6448/1-mex-vs-tur
25,AKUSTA Deran,TUR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6448/1-mex-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6448/1-mex-vs-tur
1,FORBES Finley,NZL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6449/2-nzl-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6449/2-nzl-vs-isr
20,WILSON Rhett,NZL,True,GK,23,4,19,82.61,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6449/2-nzl-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6449/2-nzl-vs-isr
1,KREINER Daniel,ISR,False,GK,31,3,28,90.32,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6449/2-nzl-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6449/2-nzl-vs-isr
20,LOGINOV Artem,ISR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6449/2-nzl-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6449/2-nzl-vs-isr
1,STOYNOV Ivan,BUL,True,GK,22,5,17,77.27,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6450/3-bul-vs-isl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6450/3-bul-vs-isl
20,GEORGIEV Nikola,BUL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6450/3-bul-vs-isl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6450/3-bul-vs-isl
1,RAGNARSSON Johann,ISL,False,GK,21,5,16,76.19,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6450/3-bul-vs-isl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6450/3-bul-vs-isl
20,IVARSSON Helgi,ISL,False,GK,8,2,6,75.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6450/3-bul-vs-isl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6450/3-bul-vs-isl
1,RAGNARSSON Johann,ISL,True,GK,23,4,19,82.61,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6451/4-isl-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6451/4-isl-vs-isr
20,IVARSSON Helgi,ISL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6451/4-isl-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6451/4-isl-vs-isr
1,KREINER Daniel,ISR,False,GK,43,2,41,95.35,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6451/4-isl-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6451/4-isl-vs-isr
20,LOGINOV Artem,ISR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6451/4-isl-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6451/4-isl-vs-isr
1,VARLI Soykan,TUR,True,GK,29,2,27,93.1,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6452/5-tur-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6452/5-tur-vs-nzl
25,AKUSTA Deran,TUR,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6452/5-tur-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6452/5-tur-vs-nzl
1,FORBES Finley,NZL,False,GK,32,3,29,90.62,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6452/5-tur-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6452/5-tur-vs-nzl
20,WILSON Rhett,NZL,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6452/5-tur-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6452/5-tur-vs-nzl
1,de ANTUNANO Marcello,MEX,True,GK,30,2,28,93.33,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6453/6-mex-vs-bul,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6453/6-mex-vs-bul
25,PAYRO Tomas,MEX,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6453/6-mex-vs-bul,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6453/6-mex-vs-bul
1,STOYNOV Ivan,BUL,False,GK,22,1,21,95.45,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6453/6-mex-vs-bul,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6453/6-mex-vs-bul
20,GEORGIEV Nikola,BUL,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6453/6-mex-vs-bul,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6453/6-mex-vs-bul
1,de ANTUNANO Marcello,MEX,True,GK,23,4,19,82.61,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6454/7-mex-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6454/7-mex-vs-nzl
25,PAYRO Tomas,MEX,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6454/7-mex-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6454/7-mex-vs-nzl
1,FORBES Finley,NZL,False,GK,28,4,24,85.71,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6454/7-mex-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6454/7-mex-vs-nzl
20,WILSON Rhett,NZL,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6454/7-mex-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6454/7-mex-vs-nzl
1,RAGNARSSON Johann,ISL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6455/8-isl-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6455/8-isl-vs-tur
20,IVARSSON Helgi,ISL,True,GK,27,2,25,92.59,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6455/8-isl-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6455/8-isl-vs-tur
1,VARLI Soykan,TUR,False,GK,35,5,30,85.71,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6455/8-isl-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6455/8-isl-vs-tur
25,AKUSTA Deran,TUR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6455/8-isl-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6455/8-isl-vs-tur
1,STOYNOV Ivan,BUL,True,GK,15,2,13,86.67,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6456/9-bul-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6456/9-bul-vs-isr
20,GEORGIEV Nikola,BUL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6456/9-bul-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6456/9-bul-vs-isr
1,KREINER Daniel,ISR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6456/9-bul-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6456/9-bul-vs-isr
20,LOGINOV Artem,ISR,False,GK,40,3,37,92.5,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6456/9-bul-vs-isr,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6456/9-bul-vs-isr
1,FORBES Finley,NZL,True,GK,2,1,1,50.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6457/10-nzl-vs-isl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6457/10-nzl-vs-isl
20,WILSON Rhett,NZL,True,GK,35,5,30,85.71,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6457/10-nzl-vs-isl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6457/10-nzl-vs-isl
1,RAGNARSSON Johann,ISL,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6457/10-nzl-vs-isl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6457/10-nzl-vs-isl
20,IVARSSON Helgi,ISL,False,GK,18,3,15,83.33,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6457/10-nzl-vs-isl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6457/10-nzl-vs-isl
1,KREINER Daniel,ISR,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6458/11-isr-vs-mex,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6458/11-isr-vs-mex
20,LOGINOV Artem,ISR,True,GK,17,2,15,88.24,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6458/11-isr-vs-mex,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6458/11-isr-vs-mex
1,de ANTUNANO Marcello,MEX,False,GK,2,0,2,100.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6458/11-isr-vs-mex,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6458/11-isr-vs-mex
25,PAYRO Tomas,MEX,False,GK,22,5,17,77.27,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6458/11-isr-vs-mex,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6458/11-isr-vs-mex
1,VARLI Soykan,TUR,True,GK,26,3,23,88.46,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6459/12-tur-vs-bul,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6459/12-tur-vs-bul
25,AKUSTA Deran,TUR,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6459/12-tur-vs-bul,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6459/12-tur-vs-bul
1,STOYNOV Ivan,BUL,False,GK,31,2,29,93.55,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6459/12-tur-vs-bul,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6459/12-tur-vs-bul
20,GEORGIEV Nikola,BUL,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6459/12-tur-vs-bul,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6459/12-tur-vs-bul
1,KREINER Daniel,ISR,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6460/13-isr-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6460/13-isr-vs-tur
20,LOGINOV Artem,ISR,True,GK,28,2,26,92.86,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6460/13-isr-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6460/13-isr-vs-tur
1,VARLI Soykan,TUR,False,GK,13,1,12,92.31,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6460/13-isr-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6460/13-isr-vs-tur
25,AKUSTA Deran,TUR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6460/13-isr-vs-tur,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6460/13-isr-vs-tur
1,STOYNOV Ivan,BUL,True,GK,15,0,15,100.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6461/14-bul-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6461/14-bul-vs-nzl
20,GEORGIEV Nikola,BUL,True,GK,6,1,5,83.33,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6461/14-bul-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6461/14-bul-vs-nzl
1,FORBES Finley,NZL,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6461/14-bul-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6461/14-bul-vs-nzl
20,WILSON Rhett,NZL,False,GK,22,5,17,77.27,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6461/14-bul-vs-nzl,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6461/14-bul-vs-nzl
1,RAGNARSSON Johann,ISL,True,GK,18,0,18,100.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6462/15-isl-vs-mex,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6462/15-isl-vs-mex
20,IVARSSON Helgi,ISL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6462/15-isl-vs-mex,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6462/15-isl-vs-mex
1,de ANTUNANO Marcello,MEX,False,GK,26,3,23,88.46,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6462/15-isl-vs-mex,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6462/15-isl-vs-mex
25,PAYRO Tomas,MEX,False,GK,10,2,8,80.0,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/statistics/6462/15-isl-vs-mex,https://www.iihf.com//en/events/2019/wm18iiia/gamecenter/playbyplay/6462/15-isl-vs-mex
