jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url
5,ALZIDAN Abdullah,KUW,True,D,0,0,0,4,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
6,ALSARRAF Ali,KUW,True,F,1,0,1,0,15,-1.0,0:00,0.0,0:00,5,0:00,3,0:00,7,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
9,ALAJMI Ahmad,KUW,True,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
11,ALAJMI Mohammad,KUW,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
17,ALAWADHI Jasem,KUW,True,D,0,0,0,4,3,-1.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
2,ALDAEI Abdulrazaq,KUW,True,D,0,0,0,4,3,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
3,KHALAF Khalaf,KUW,True,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
7,ALAJMI Mashari,KUW,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
10,ALKHASHAN Abdulaziz,KUW,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
12,ALMARI Salem,KUW,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
8,ALDUAIJ Mohammed,KUW,True,D,0,0,0,2,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
13,ALFOUDARI Meshal,KUW,True,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
14,ALAJMI Salem,KUW,True,F,1,0,1,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
15,ALMARAGHY Abdulaziz,KUW,True,F,0,1,1,2,0,2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
23,ALKANDARI Yousef,KUW,True,F,0,1,1,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
16,ALDEAI Duaij,KUW,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
21,ALAJMI Hamad,KUW,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
1,ALSAEGH Ahmad,KUW,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
25,ALSARRAF Jasem,KUW,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/wmiv/gamecenter/statistics/29797/1-kuw-vs-mas,https://www.iihf.com//en/events/2022/wmiv/gamecenter/playbyplay/29797/1-kuw-vs-mas
